CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H074 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,2297183.0,Florianópolis - CCA,C11C010252,H074,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 2,1.0,0.0,0.0,0.0,1.0,9962.0,11065.0,1103.0,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA.,12164.13,0.0,-1149.51,0.0,0.0,11014.62,11,2019-11-20
H076 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,2297361.0,Florianópolis - CCA,A10C001421,H076,CASAN,Florianópolis - Outros,"CCA - Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1.0,0.0,0.0,0.0,1.0,13.0,24.0,11.0,Lido,0,77.77,0.0,-7.35,0.0,0.0,70.42,11,2019-11-20
H081 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,2295652.0,Florianópolis - Outros,B17C002628,H081,CASAN,Florianópolis - Outros,SEAD - TV UFSC - Rua Presidente Coutinho,1.0,0.0,0.0,0.0,1.0,2535.0,3933.0,1398.0,Informado,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA.,15429.22,15429.22,-2916.12,0.0,0.0,27942.32,11,2019-11-20
H082 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,5716594.0,Florianópolis - CCA,C11C010040,H082,CASAN,Florianópolis - Outros,CCA - Tapera - Fazenda Experimental da Ressacada,1.0,0.0,0.0,0.0,1.0,7142.0,7596.0,454.0,Lido,0,4980.94,0.0,-470.71,0.0,0.0,4510.23,11,2019-11-20
H083 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,6997937.0,Florianópolis - Outros,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,1.0,0.0,0.0,0.0,1.0,178.0,185.0,10.0,Mínimo,0,66.7,66.7,-12.6,0.0,0.0,120.8,11,2019-11-20
H084 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,9197419.0,Florianópolis - CCA,B11C024230,H084,CASAN,Florianópolis - Outros,CCA - Barra da Lagoa - EMEB-AQI - LMM Área de produção,1.0,0.0,0.0,0.0,1.0,14548.0,14786.0,238.0,Lido,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA.,2590.23,2590.23,-489.54,0.0,0.0,4690.92,11,2019-11-20
H085 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,12791172.0,Florianópolis - Outros,Y11C048501,H085,CASAN,Florianópolis - Outros,SECARTE - Praia do Forte - Fortaleza de São José da Ponta Grossa,1.0,0.0,0.0,0.0,1.0,631.0,636.0,10.0,Mínimo,0,66.7,0.0,-6.3,0.0,0.0,60.4,11,2019-11-20
H086 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,12799408.0,Florianópolis - Outros,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1.0,0.0,0.0,0.0,1.0,221.0,222.0,10.0,Mínimo,0,66.7,0.0,-6.3,0.0,0.0,60.4,11,2019-11-20
H087 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,13018540.0,Florianópolis - Outros,A06S080329,H087,CASAN,Florianópolis - Outros,CCA - Sambaqui - LMM-AQI,1.0,0.0,0.0,0.0,1.0,80.0,131.0,51.0,Lido,0,520.49,0.0,-49.17,0.0,0.0,471.32,11,2019-11-20
H088 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,2294605.0,Florianópolis - Outros,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1.0,0.0,0.0,0.0,1.0,78.0,79.0,10.0,Mínimo,0,66.7,66.7,-12.6,0.0,0.0,120.8,11,2019-11-20
H089 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,2347660.0,Florianópolis - CCA,B17C007633,H089,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LAPOM, LAPMAR, LCM, LCA",1.0,0.0,0.0,0.0,1.0,6744.0,6922.0,178.0,Informado,Confirmação leitura,1926.14,1926.14,-364.04,0.0,0.0,3488.24,11,2019-11-20
H090 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,2347679.0,Florianópolis - CCA,A15C030480,H090,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LMM - Guarita, convivência, oficina e escritórios",1.0,0.0,0.0,0.0,1.0,45.0,52.0,10.0,Mínimo,0,66.7,66.7,-12.6,0.0,0.0,120.8,11,2019-11-20
H106 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,14948508.0,Araquari,B11C061116,H106,CASAN,Araquari,CCA - Araquari - Barra do Sul - Fazenda UFSC/Yakult - Lab. de Camarões Marinhos,1.0,0.0,0.0,0.0,1.0,1990.0,2018.0,28.0,Lido,0,265.93,0.0,-25.13,0.0,0.0,240.8,11,2019-11-20
H111 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,0.0,Joinville - Perini,C16UB020205,H111,Condomínio Perini,Joinville,Joinville - Perini - Bloco U parcial (Ala colaboradores terc.) - Detalhamento: RU LAV,1.0,0.0,0.0,0.0,1.0,1310.27,1378.0,67.73,0,0,554.71,443.77,0.0,0.0,0.0,998.48,11,2019-11-20
H108 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,0.0,Joinville - Perini,A15B040774,H108,Condomínio Perini,Joinville,Joinville - Perini - Bloco L1 (Laboratórios) - Detalhamento: O - O1,1.0,0.0,0.0,0.0,1.0,1107.0,1172.0,65.0,0,0,532.35,425.88,0.0,0.0,0.0,958.23,11,2019-11-20
H112 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,0.0,Joinville - Perini,,H112,Condomínio Perini,Joinville,Joinville - Perini - Bloco C (Restaurante Universitário) - Detalhamento: U - RU,1.0,0.0,0.0,0.0,1.0,2258.94,2436.0,177.06,0,0,1450.12,1160.1,0.0,0.0,0.0,2610.22,11,2019-11-20
H113 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,0.0,Joinville - Perini,,H113,Condomínio Perini,Joinville,"Joinville - Perini - Bloco U (Central - Salas de aulas, adm, auditório) - Detalhamento U - U",1.0,0.0,0.0,0.0,1.0,1386.0,1681.0,295.0,0,0,2416.05,1932.84,0.0,0.0,0.0,4348.89,11,2019-11-20
H130 2019 Novembro,Medidor faturado pela UFSC,2019.0,Novembro,0.0,Florianópolis - Outros,,H130,Condomínio Sapiens Park,Florianópolis - Outros,Sapiens Park - INPETRO,0.0,0.0,1.0,0.0,1.0,598.0,612.0,14.0,Lido,,173.05,173.05,0.0,0.0,0.0,346.1,11,2019-11-20
