CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H011 2014 Agosto,11,2014,Agosto,8149615,2014-08-19,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1,0,0,0,1,5518,5949,431,Lido,,3353.39,,-316.89,,,3036.5,8,2014-08-20
H014 2014 Agosto,12,2014,Agosto,2296969,,,H014,CASAN,Florianópolis,Hospital Universitário,51,0,6,1,58,44822,57068,12246,,,96314.81,96314.81,-18203.5,,,174426.12,8,2014-08-20
H015 2014 Agosto,13,2014,Agosto,2296918,2014-08-18,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,0,1,0,0,1,2769,2998,229,Médio,,2094.52,2094.52,-395.86,,,3793.18,8,2014-08-20
H017 2014 Agosto,14,2014,Agosto,2296950,2014-08-19,C11C000344,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1,0,0,0,1,6404,7308,904,Lido,,7067.81,7067.81,-1335.82,,,12799.8,8,2014-08-20
H018 2014 Agosto,15,2014,Agosto,2296640,2014-08-18,A10C017754,H018,CASAN,Florianópolis,DAE,1,0,0,0,1,816,851,35,Lido,,243.64,243.64,-46.05,,,441.23,8,2014-08-20
H019 2014 Agosto,16,2014,Agosto,9097821,2014-08-18,B10C012857,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1,0,1,0,2,1173,1659,486,Lido,,4145.02,4145.02,-783.41,,,7506.63,8,2014-08-20
H020 2014 Agosto,17,2014,Agosto,2296829,2014-08-18,C11C004462,H020,CASAN,Florianópolis,Centro Socioeconômico,1,0,0,0,1,8504,8951,447,Lido,,3479.04,3479.04,-657.54,,,6300.54,8,2014-08-20
H021 2014 Agosto,18,2014,Agosto,2296632,2014-08-18,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2,0,0,0,2,863,886,23,Lido,,118.2,118.2,-22.34,,,214.06,8,2014-08-20
H023 2014 Agosto,19,2014,Agosto,2296934,2014-08-18,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,2,0,1,0,3,3708,4007,299,Lido,,2354.99,2354.99,-445.09,,,4264.89,8,2014-08-20
H024 2014 Agosto,20,2014,Agosto,2296926,2014-08-18,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1,0,1,0,2,165,166,20,Mínimo,,94.64,94.64,-17.89,,,171.39,8,2014-08-20
H025 2014 Agosto,21,2014,Agosto,2296900,2014-08-18,C11C002633,H025,CASAN,Florianópolis,CFM Bloco A,1,0,0,0,1,6452,6984,532,Lido,,4146.53,4146.53,-783.69,,,7509.37,8,2014-08-20
H026 2014 Agosto,22,2014,Agosto,9912770,2014-08-18,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1,0,0,0,1,441,466,25,Lido,,165.11,165.11,-31.21,,,299.01,8,2014-08-20
H027 2014 Agosto,23,2014,Agosto,2296888,2014-08-18,C11C000341,H027,CASAN,Florianópolis,Colégio Aplicação,1,0,1,0,2,3542,3991,449,Lido,,3816.99,3816.99,-721.41,,,6912.57,8,2014-08-20
H028 2014 Agosto,24,2014,Agosto,6205615,2014-08-18,A05S578084,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1,0,0,0,1,7408,7408,10,Mínimo,,47.32,47.32,-8.95,,,85.69,8,2014-08-20
H029 2014 Agosto,25,2014,Agosto,7297220,,,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1,0,0,0,1,1894,1895,10,,,47.32,47.32,-8.95,,,85.69,8,2014-08-20
H030 2014 Agosto,26,2014,Agosto,2296276,,,H030,CASAN,Florianópolis,Moradia Estudantil,0,0,0,0,0,13445,14501,1056,,,6128.38,6128.38,-1158.26,,,11098.5,8,2014-08-20
H032 2014 Agosto,27,2014,Agosto,2296659,2014-08-18,C11C001977,H032,CASAN,Florianópolis,Biblioteca Central,1,0,0,0,1,13458,13835,377,Lido,,2929.33,2929.33,-553.65,,,5305.01,8,2014-08-20
H033 2014 Agosto,28,2014,Agosto,2296667,2014-08-18,C11C002632,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1,0,1,0,2,2159,2327,168,Médio,,1325.73,1325.73,-250.55,,,2400.91,8,2014-08-20
H034 2014 Agosto,29,2014,Agosto,8416621,2014-08-18,C10C005432,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1,0,0,0,1,6319,6546,227,Lido,,1751.4,1751.4,-331.01,,,3171.79,8,2014-08-20
H035 2014 Agosto,30,2014,Agosto,2296845,2014-08-18,A91T139268,H035,CASAN,Florianópolis,CTC 2 - INEP,1,0,0,0,1,2516,2519,10,Mínimo,,47.32,47.32,-8.95,,,85.69,8,2014-08-20
H037 2014 Agosto,31,2014,Agosto,6435548,2014-08-18,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1,0,0,1,2,429,587,158,Lido,,1178.34,1178.34,-222.71,,,2133.97,8,2014-08-20
H038 2014 Agosto,32,2014,Agosto,2296683,2014-08-18,C11C005093,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1,0,0,0,1,2091,2289,198,Lido,,1523.67,1523.67,-287.97,,,2759.37,8,2014-08-20
H040 2014 Agosto,33,2014,Agosto,2296691,2014-08-18,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1,0,0,0,1,3598,3858,260,Lido,,2010.54,2010.54,-379.99,,,3641.09,8,2014-08-20
H041 2014 Agosto,34,2014,Agosto,2296810,2014-08-18,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1,0,1,0,2,450,645,195,Lido,,1565.11,1565.11,-295.81,,,2834.41,8,2014-08-20
H042 2014 Agosto,35,2014,Agosto,2296802,2014-08-18,C11C007092,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1,0,0,0,1,9387,9760,373,Lido,,2897.92,2897.92,-547.71,,,5248.13,8,2014-08-20
H043 2014 Agosto,36,2014,Agosto,6816860,2014-08-18,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1,0,0,0,1,589,594,10,Mínimo,,47.32,47.32,-8.95,,,85.69,8,2014-08-20
H044 2014 Agosto,37,2014,Agosto,2296896,2014-08-18,C11C001100,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1,0,0,0,1,6775,7047,272,Lido,,2104.78,2104.78,-397.81,,,3811.75,8,2014-08-20
H045 2014 Agosto,38,2014,Agosto,2296772,2014-08-18,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1,0,0,0,1,362,375,13,Lido,,70.88,70.88,-13.39,,,128.37,8,2014-08-20
H046 2014 Agosto,39,2014,Agosto,2296780,2014-08-18,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1,0,0,0,1,2093,2196,103,Lido,,777.64,777.64,-146.97,,,1408.31,8,2014-08-20
H047 2014 Agosto,40,2014,Agosto,2296837,2014-08-18,B10C013876,H047,CASAN,Florianópolis,Creche UFSC,1,0,0,0,1,6206,7542,1336,Lido,,10460.27,10460.27,-1977.0,,,18943.54,8,2014-08-20
H048 2014 Agosto,41,2014,Agosto,2296764,2014-08-18,C11C004576,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1,0,0,0,1,8985,9384,399,Lido,,3102.1,3102.1,-586.3,,,5617.9,8,2014-08-20
H049 2014 Agosto,42,2014,Agosto,9197478,2014-08-18,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1,0,0,0,1,4117,4512,395,Lido,,3070.69,3070.69,-580.36,,,5561.02,8,2014-08-20
H050 2014 Agosto,43,2014,Agosto,2296748,2014-08-18,C10C005435,H050,CASAN,Florianópolis,Centro de Educação 2,1,0,0,0,1,3050,3064,14,Lido,,78.73,78.73,-14.87,,,142.59,8,2014-08-20
H051 2014 Agosto,44,2014,Agosto,2296756,2014-08-18,A10C021613,H051,CASAN,Florianópolis,Centro de Convivência,1,0,5,0,6,3143,3224,81,Lido,,448.84,448.84,-84.83,,,812.85,8,2014-08-20
H052 2014 Agosto,45,2014,Agosto,2296730,2014-08-18,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,0,0,0,0,0,17488,18043,555,Médio,,5350.03,5350.03,-1011.15,,,9688.91,8,2014-08-20
H053 2014 Agosto,46,2014,Agosto,2296713,2014-08-18,C11C001080,H053,CASAN,Florianópolis,Centro de Eventos,1,0,0,0,1,20088,20581,493,Lido,,3840.27,3840.27,-725.82,,,6954.72,8,2014-08-20
H054 2014 Agosto,47,2014,Agosto,6923020,2014-08-18,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1,0,0,0,1,3570,3851,281,Lido,,2175.46,2175.46,-411.16,,,3939.76,8,2014-08-20
H055 2014 Agosto,48,2014,Agosto,2296705,2014-08-18,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1,0,1,0,2,11528,13247,1719,Lido,,15076.36,,-1424.72,,,13651.64,8,2014-08-20
H056 2014 Agosto,49,2014,Agosto,2296721,2014-08-18,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1,0,1,0,2,4388,5799,1411,Lido,,12345.74,12345.74,-2333.33,,,22358.15,8,2014-08-20
H057 2014 Agosto,50,2014,Agosto,2297108,2014-08-19,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1,0,0,0,1,2060,2079,19,Lido,,118.0,,-11.15,,,106.85,8,2014-08-20
H058 2014 Agosto,51,2014,Agosto,9611070,2014-08-19,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1,0,0,0,1,10046,10229,183,Lido,,1405.87,1405.87,-265.71,,,2546.03,8,2014-08-20
H059 2014 Agosto,52,2014,Agosto,2296675,2014-08-18,C09B271069,H059,CASAN,Florianópolis,CTC 3,1,0,0,0,1,8474,8499,25,Lido,,165.11,165.11,-31.21,,,299.01,8,2014-08-20
H060 2014 Agosto,53,2014,Agosto,5329663,,,H060,CASAN,Florianópolis,Reitoria II,1,0,0,0,1,915,1006,91,,,683.4,683.4,-129.16,,,1237.64,8,2014-08-20
H061 2014 Agosto,54,2014,Agosto,2296870,2014-08-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1,0,1,0,2,2638,2879,241,Lido,,1972.93,1972.93,-372.89,,,3572.97,8,2014-08-20
H062 2014 Agosto,55,2014,Agosto,15023672,2014-08-18,F11C000741,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1,0,0,0,1,4205,4582,377,Lido,,2929.33,,-276.82,,,2652.51,8,2014-08-20
H072 2014 Agosto,56,2014,Agosto,2297167,,,H072,CASAN,Florianópolis,CCA 1,0,0,0,0,0,2690,2888,198,,,1523.67,,-143.99,,,1379.68,8,2014-08-20
H073 2014 Agosto,57,2014,Agosto,2297175,,,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,0,0,0,0,0,5848,5927,79,,,589.17,,-55.68,,,533.49,8,2014-08-20
H074 2014 Agosto,58,2014,Agosto,2297183,,,H074,CASAN,Florianópolis,CCA 2,0,0,0,0,0,11761,13091,1330,,,10413.15,,-984.04,,,9429.11,8,2014-08-20
H076 2014 Agosto,59,2014,Agosto,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",0,0,0,0,0,161,162,10,,,47.32,,-4.47,,,42.85,8,2014-08-20
H081 2014 Agosto,60,2014,Agosto,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,0,0,0,0,0,299,427,128,,,973.96,973.96,-184.08,,,1763.84,8,2014-08-20
H082 2014 Agosto,61,2014,Agosto,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,0,0,0,0,0,1784,1929,145,,,1107.46,,-104.65,,,1002.81,8,2014-08-20
H083 2014 Agosto,62,2014,Agosto,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,0,0,0,0,0,551,552,10,,,47.32,47.32,-8.95,,,85.69,8,2014-08-20
H084 2014 Agosto,63,2014,Agosto,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1,0,0,0,1,2757,2802,45,,,322.17,322.17,-60.89,,,583.45,8,2014-08-20
H085 2014 Agosto,64,2014,Agosto,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,0,0,0,0,0,160,166,10,,,47.32,,-4.47,,,42.85,8,2014-08-20
H086 2014 Agosto,65,2014,Agosto,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,0,0,0,0,0,26,26,10,,,47.32,,-4.47,,,42.85,8,2014-08-20
H087 2014 Agosto,66,2014,Agosto,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,0,0,0,0,0,4206,4244,38,,,267.2,,-25.26,,,241.94,8,2014-08-20
H088 2014 Agosto,67,2014,Agosto,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,0,0,0,0,0,23,23,10,,,47.32,47.32,-8.95,,,85.69,8,2014-08-20
H089 2014 Agosto,68,2014,Agosto,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1,0,0,0,1,3646,4155,509,,,3965.92,3965.92,-749.57,,,7182.27,8,2014-08-20
H090 2014 Agosto,69,2014,Agosto,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1,0,0,0,1,2212,2225,13,,,70.88,70.88,-13.39,,,128.37,8,2014-08-20
H106 2014 Agosto,70,2014,Agosto,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1,0,0,0,1,520,536,16,,,94.44,,-8.91,,,85.53,8,2014-08-20
