CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H011 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,37306.0,37435.0,129.0,LIDO,ALTO CONSUMO,1561.05,0.0,-147.52,0.0,0.0,1413.53,12,2021-12-20
H014 2021 Dezembro,Medidor não faturado pela UFSC,2021.0,Dezembro,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,14117.0,20166.0,6049.0,LIDO,OK,73691.67,73691.67,-13927.72,0.0,0.0,133455.62,12,2021-12-20
H015 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,LIDO,HIDRÔMETRO PARADO,30.24,30.24,-5.7,0.0,0.0,54.78,12,2021-12-20
H017 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,9263.0,9501.0,238.0,LIDO,OK,2922.46,2922.46,-552.35,0.0,0.0,5292.57,12,2021-12-20
H018 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,3975.0,4038.0,63.0,MÉDIO,0,736.71,736.71,-139.23,0.0,0.0,1334.19,12,2021-12-20
H019 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,7045.0,7052.0,7.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,91.63,91.63,-17.32,0.0,0.0,165.94,12,2021-12-20
H020 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,9927.0,9941.0,14.0,LIDO,OK,124.7,124.7,-23.56,0.0,0.0,225.84,12,2021-12-20
H021 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,6441.0,5181.0,0.0,LIDO/REVISÃO,VOLUME A DEVOLVER,60.48,60.48,-11.44,0.0,0.0,109.52,12,2021-12-20
H023 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,12964.0,13166.0,202.0,MÉDIO,CONSUMO MÉDIO ELEVADO,2472.82,2472.82,-467.37,0.0,0.0,4478.27,12,2021-12-20
H024 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,24.0,26.0,2.0,MÉDIO,CONSUMO MÉDIO BAIXO,69.38,69.38,-13.11,0.0,0.0,125.65,12,2021-12-20
H025 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,13458.0,13600.0,142.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,1723.42,1723.42,-2921.83,0.0,0.0,525.01,12,2021-12-20
H026 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,1954.0,1959.0,5.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,52.49,52.49,-9.92,0.0,0.0,95.06,12,2021-12-20
H027 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,16701186.0,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1.0,0.0,0.0,0.0,1.0,54341.0,54644.0,303.0,LIDO,ALTO CONSUMO,3734.31,3734.31,-705.79,0.0,0.0,6762.83,12,2021-12-20
H028 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,6205615.0,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,23.0,47.0,24.0,LIDO,OK,249.6,249.6,-47.17,0.0,0.0,452.03,12,2021-12-20
H029 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,7297220.0,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,54.0,63.0,9.0,MÉDIO,CONSUMO MÉDIO BAIXO,70.29,70.29,-13.29,0.0,0.0,127.29,12,2021-12-20
H030 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296276.0,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,19979.0,19995.0,16.0,MÉDIO,CONSUMO MÉDIO ELEVADO,939.36,939.36,-177.54,0.0,0.0,1701.18,12,2021-12-20
H032 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296659.0,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,17080.0,17409.0,329.0,MÉDIO,CONSUMO MÉDIO ELEVADO,4059.05,4059.05,-767.16,0.0,0.0,7350.94,12,2021-12-20
H033 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296667.0,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1.0,0.0,1.0,0.0,2.0,135.0,178.0,43.0,LIDO,OK,436.75,436.75,-82.56,0.0,0.0,790.94,12,2021-12-20
H034 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,8416621.0,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1.0,0.0,0.0,0.0,1.0,448.0,581.0,133.0,LIDO,ALTO CONSUMO,1611.01,1611.01,-304.48,0.0,0.0,2917.54,12,2021-12-20
H035 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296845.0,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1.0,0.0,0.0,0.0,1.0,8.0,10.0,2.0,LIDO,OK,39.14,39.14,-7.4,0.0,0.0,70.88,12,2021-12-20
H037 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,6435548.0,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1.0,0.0,0.0,1.0,2.0,539.0,579.0,40.0,LIDO,OK,399.28,399.28,-75.47,0.0,0.0,723.09,12,2021-12-20
H038 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296683.0,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1.0,0.0,0.0,0.0,1.0,1215.0,1333.0,118.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,1423.66,1423.66,-269.07,0.0,0.0,2578.25,12,2021-12-20
H040 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296691.0,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1.0,0.0,0.0,0.0,1.0,39559.0,39796.0,237.0,LIDO,OK,2909.97,2909.97,-549.99,0.0,0.0,5269.95,12,2021-12-20
H041 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296810.0,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1.0,0.0,1.0,0.0,2.0,13449.0,13471.0,22.0,LIDO,OK,174.46,174.46,-32.98,0.0,0.0,315.94,12,2021-12-20
H042 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296802.0,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,9301.0,9305.0,4.0,MÉDIO,VIDRO HIDRÔMETRO SUADO,48.04,48.04,-9.07,0.0,0.0,87.01,12,2021-12-20
H043 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,6816860.0,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,LIDO,HIDRÔMETRO PARADO,30.24,30.24,-5.7,0.0,0.0,54.78,12,2021-12-20
H044 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296896.0,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1.0,0.0,0.0,0.0,1.0,4779.0,4813.0,34.0,LIDO,OK,374.5,374.5,-70.78,0.0,0.0,678.22,12,2021-12-20
H045 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296772.0,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1.0,0.0,0.0,0.0,1.0,11.0,24.0,13.0,LIDO,OK,112.21,112.21,-21.2,0.0,0.0,203.22,12,2021-12-20
H046 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296780.0,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1.0,0.0,0.0,0.0,1.0,4276.0,4401.0,125.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,1511.09,1511.09,-285.59,0.0,0.0,2736.59,12,2021-12-20
H047 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296837.0,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,"NDI, MArquE, APUFSC, Escoteiro e Horta",1.0,0.0,0.0,0.0,1.0,9091.0,10077.0,986.0,LIDO/REVISÃO,ALTO CONSUMO,12264.98,12264.98,-2318.08,0.0,0.0,22211.88,12,2021-12-20
H048 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296764.0,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1.0,0.0,0.0,0.0,1.0,28893.0,28906.0,13.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,112.21,112.21,-21.2,0.0,0.0,203.22,12,2021-12-20
H049 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,9197478.0,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1.0,0.0,0.0,0.0,1.0,203.0,268.0,65.0,LIDO,OK,761.69,761.69,-143.95,0.0,0.0,1379.43,12,2021-12-20
H050 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296748.0,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1.0,0.0,0.0,0.0,1.0,3144.0,3453.0,309.0,LIDO/REVISÃO,ALTO CONSUMO,3809.25,3809.25,-719.96,0.0,0.0,6898.54,12,2021-12-20
H051 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296756.0,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1.0,0.0,4.0,0.0,5.0,159.0,178.0,19.0,LIDO,OK,235.75,235.75,-44.56,0.0,0.0,426.94,12,2021-12-20
H053 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296713.0,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1.0,0.0,0.0,0.0,1.0,13243.0,13293.0,50.0,LIDO,OK,574.34,574.34,-108.56,0.0,0.0,1040.12,12,2021-12-20
H054 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,6923020.0,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1.0,0.0,0.0,0.0,1.0,630.0,655.0,25.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,262.09,262.09,-49.54,0.0,0.0,474.64,12,2021-12-20
H055 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296705.0,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1.0,0.0,1.0,0.0,2.0,15245.0,16322.0,1077.0,LIDO/REVISÃO,ALTO CONSUMO,14924.38,14924.38,-2820.71,0.0,0.0,27028.05,12,2021-12-20
H056 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296721.0,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,"Restaurante Universitário 2 e entorno: LABIME, LCME, Aloj. E. Indígena, RU Adm, RU03, RU09",1.0,0.0,1.0,0.0,2.0,78158.0,78607.0,449.0,MÉDIO,VIDRO HIDRÔMETRO SUADO,6069.58,6069.58,-1147.14,0.0,0.0,10992.02,12,2021-12-20
H057 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2297108.0,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1.0,0.0,0.0,0.0,1.0,960.0,989.0,29.0,MÉDIO,CONSUMO MÉDIO BAIXO,312.05,0.0,-29.49,0.0,0.0,282.56,12,2021-12-20
H058 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,9611070.0,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,5153.0,5572.0,419.0,LIDO/REVISÃO,ALTO CONSUMO,5183.15,5183.15,-979.61,0.0,0.0,9386.69,12,2021-12-20
H059 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296675.0,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1.0,0.0,0.0,0.0,1.0,124.0,130.0,6.0,MÉDIO,CONSUMO MÉDIO BAIXO,56.94,56.94,-10.77,0.0,0.0,103.11,12,2021-12-20
H060 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,5329663.0,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1.0,0.0,0.0,0.0,1.0,3340.0,3379.0,39.0,LIDO,OK,436.95,436.95,-82.59,0.0,0.0,791.31,12,2021-12-20
H061 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2296870.0,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1.0,0.0,1.0,0.0,2.0,1841.0,1931.0,90.0,LIDO,OK,1023.78,1023.78,-193.5,0.0,0.0,1854.06,12,2021-12-20
H062 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,15023672.0,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1.0,0.0,0.0,0.0,1.0,893.0,1607.0,714.0,MÉDIO,CONSUMO MÉDIO ELEVADO,8867.7,8867.7,-1675.99,0.0,0.0,16059.41,12,2021-12-20
H066 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,17091764.0,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1.0,0.0,0.0,0.0,1.0,4559.0,4728.0,169.0,MÉDIO,CONSUMO MÉDIO ELEVADO,2060.65,0.0,-194.73,0.0,0.0,1865.92,12,2021-12-20
H072 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2297167.0,Florianópolis - CCA,B10C017343,H072,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 1,1.0,0.0,0.0,0.0,1.0,4390.0,4718.0,328.0,LIDO,OK,4046.56,0.0,-382.4,0.0,0.0,3664.16,12,2021-12-20
H073 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2297175.0,Florianópolis - CCA,A05S578217,H073,CASAN,Florianópolis - Outros,CCA - Itacorubi - AQUOS (ex-NEPAQ) Serv. Caminho do Porto,1.0,0.0,0.0,0.0,1.0,1340.0,1434.0,94.0,LIDO,ALTO CONSUMO,1123.9,0.0,-106.22,0.0,0.0,1017.68,12,2021-12-20
H074 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2297183.0,Florianópolis - CCA,C11C010252,H074,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 2,1.0,0.0,0.0,0.0,1.0,30992.0,31467.0,475.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,5882.59,0.0,-555.91,0.0,0.0,5326.68,12,2021-12-20
H076 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2297361.0,Florianópolis - CCA,A10C001421,H076,CASAN,Florianópolis - Outros,"CCA - Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1.0,0.0,0.0,0.0,1.0,592.0,453.0,0.0,LIDO/REVISÃO,VOLUME A DEVOLVER,30.24,0.0,-2.86,0.0,0.0,27.38,12,2021-12-20
H081 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2295652.0,Florianópolis - Outros,B17C002628,H081,CASAN,Florianópolis - Outros,SEAD - TV UFSC - Rua Presidente Coutinho,1.0,0.0,0.0,0.0,1.0,549.0,594.0,45.0,LIDO/REVISÃO,ALTO CONSUMO,511.89,511.89,-96.74,0.0,0.0,927.04,12,2021-12-20
H082 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,5716594.0,Florianópolis - CCA,C11C010040,H082,CASAN,Florianópolis - Outros,CCA - Tapera - Fazenda Experimental da Ressacada,1.0,0.0,0.0,0.0,1.0,17151.0,17410.0,259.0,LIDO,OK,3184.75,0.0,-300.96,0.0,0.0,2883.79,12,2021-12-20
H083 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,6997937.0,Florianópolis - Outros,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,1.0,0.0,0.0,0.0,1.0,305.0,306.0,1.0,LIDO,OK,34.69,34.69,-6.55,0.0,0.0,62.83,12,2021-12-20
H084 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,9197419.0,Florianópolis - CCA,B11C024230,H084,CASAN,Florianópolis - Outros,CCA - Barra da Lagoa - EMEB-AQI - LMM Área de produção,1.0,0.0,0.0,0.0,1.0,4270.0,4714.0,444.0,LIDO/REVISÃO,ALTO CONSUMO,5495.4,5495.4,-1038.63,0.0,0.0,9952.17,12,2021-12-20
H085 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,12791172.0,Florianópolis - Outros,Y11C048501,H085,CASAN,Florianópolis - Outros,SECARTE - Praia do Forte - Fortaleza de São José da Ponta Grossa,1.0,0.0,0.0,0.0,1.0,1141.0,1175.0,34.0,LIDO,OK,374.5,0.0,-35.4,0.0,0.0,339.1,12,2021-12-20
H086 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,12799408.0,Florianópolis - Outros,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1.0,0.0,0.0,0.0,1.0,289.0,323.0,34.0,LIDO/REVISÃO,ALTO CONSUMO,374.5,0.0,-35.4,0.0,0.0,339.1,12,2021-12-20
H087 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,13018540.0,Florianópolis - Outros,A06S080329,H087,CASAN,Florianópolis - Outros,CCA - Sambaqui - LMM-AQI,1.0,0.0,0.0,0.0,1.0,816.0,833.0,17.0,LIDO,OK,162.17,0.0,-15.32,0.0,0.0,146.85,12,2021-12-20
H088 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2294605.0,Florianópolis - Outros,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1.0,0.0,0.0,0.0,1.0,95.0,95.0,0.0,LIDO,HIDRÔMETRO PARADO OU SEM CONSUMO,30.24,30.24,-5.7,0.0,0.0,54.78,12,2021-12-20
H089 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2347660.0,Florianópolis - CCA,B17C007633,H089,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LAPOM, LAPMAR, LCM, LCA",1.0,0.0,0.0,0.0,1.0,3302.0,3416.0,114.0,LIDO,ALTO CONSUMO,1373.7,1373.7,-259.63,0.0,0.0,2487.77,12,2021-12-20
H090 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,2347679.0,Florianópolis - CCA,A15C030480,H090,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LMM - Guarita, convivência, oficina e escritórios",1.0,0.0,0.0,0.0,1.0,220.0,227.0,7.0,LIDO,OK,61.39,61.39,-11.6,0.0,0.0,111.18,12,2021-12-20
H106 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,14948508.0,Araquari,B11C061116,H106,CASAN,Araquari,CCA - Araquari - Barra do Sul - Fazenda UFSC/Yakult - Lab. de Camarões Marinhos,1.0,0.0,0.0,0.0,1.0,2894.0,2935.0,41.0,LIDO,OK,461.93,0.0,-43.65,0.0,0.0,418.28,12,2021-12-20
H111 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,0.0,Joinville - Perini,C16UB020205,H111,Condomínio Perini,Joinville,Joinville - Perini - Bloco U parcial (Ala colaboradores terc.) - Detalhamento: RU LAV,1.0,0.0,0.0,0.0,1.0,2277.0,2287.0,10.0,LIDO,OK,81.9,65.52,0.0,0.0,0.0,147.42,12,2021-12-20
H108 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,0.0,Joinville - Perini,A15B040774,H108,Condomínio Perini,Joinville,Joinville - Perini - Bloco L1 (Laboratórios) - Detalhamento: O - O1,1.0,0.0,0.0,0.0,1.0,1675.0,1701.0,26.0,LIDO,OK,212.94,170.35,0.0,0.0,0.0,383.29,12,2021-12-20
H112 2021 Dezembro,Medidor faturado pela UFSC,2021.0,Dezembro,0.0,Joinville - Perini,,H112,Condomínio Perini,Joinville,Joinville - Perini - Bloco C (Restaurante Universitário) - Detalhamento: U - RU,1.0,0.0,0.0,0.0,1.0,2913.0,2913.0,0.0,LIDO,OK,81.9,65.52,0.0,0.0,0.0,147.42000000000002,12,2021-12-20
