CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H046 2014 Abril,39,2014,Abril,2296780,2014-04-16,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1,0,0,0,1,1611,1722,111,Lido,,784.38,784.38,-148.25,,,1420.51,4,2014-04-20
H047 2014 Abril,40,2014,Abril,2296837,2014-04-16,B10C013876,H047,CASAN,Florianópolis,Creche UFSC,1,0,0,0,1,2615,3017,402,Lido,,2917.09,2917.09,-551.33,,,5282.85,4,2014-04-20
H048 2014 Abril,41,2014,Abril,2296764,2014-04-16,C11C004576,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1,0,0,0,1,7178,7612,434,Lido,,3151.61,3151.61,-595.65,,,5707.57,4,2014-04-20
H049 2014 Abril,42,2014,Abril,9197478,2014-04-16,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1,0,0,0,1,2640,3006,366,Lido,,2653.25,2653.25,-501.47,,,4805.03,4,2014-04-20
H050 2014 Abril,43,2014,Abril,2296748,2014-04-16,C10C005435,H050,CASAN,Florianópolis,Centro de Educação 2,1,0,0,0,1,2925,2948,23,Lido,,139.44,139.44,-26.36,,,252.52,4,2014-04-20
H051 2014 Abril,44,2014,Abril,2296756,2014-04-16,A10C021613,H051,CASAN,Florianópolis,Centro de Convivência,1,0,5,0,6,2027,2331,304,Lido,,2059.51,2059.51,-389.24,,,3729.78,4,2014-04-20
H052 2014 Abril,45,2014,Abril,2296730,2014-04-16,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,0,0,1,0,1,15272,15827,555,Médio,,4993.01,4993.01,-943.68,,,9042.34,4,2014-04-20
H053 2014 Abril,46,2014,Abril,2296713,2014-04-16,C11C001080,H053,CASAN,Florianópolis,Centro de Eventos,1,0,0,0,1,18640,18963,323,Lido,,2338.11,2338.11,-441.91,,,4234.31,4,2014-04-20
H054 2014 Abril,47,2014,Abril,6923020,2014-04-16,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1,0,0,0,1,2499,2762,263,Lido,,1898.37,1898.37,-358.79,,,3437.95,4,2014-04-20
H055 2014 Abril,48,2014,Abril,2296705,2014-04-16,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1,0,1,0,2,78328,4020,4020,Médio,,33108.91,,-3128.8,,,29980.11,4,2014-04-20
H056 2014 Abril,49,2014,Abril,2296721,2014-04-16,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1,0,1,0,2,1184,2293,1109,Lido,,9023.15,9023.15,-1705.37,,,16340.93,4,2014-04-20
H057 2014 Abril,50,2014,Abril,2297108,2014-04-17,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1,0,0,0,1,1978,1988,70,Informado,,483.89,,-45.74,,,438.15,4,2014-04-20
H058 2014 Abril,51,2014,Abril,9611070,2014-04-17,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1,0,0,0,1,8235,8666,431,Lido,,3129.63,3129.63,-591.5,,,5667.76,4,2014-04-20
H059 2014 Abril,52,2014,Abril,2296675,2014-04-16,C09B271069,H059,CASAN,Florianópolis,CTC 3,1,0,0,0,1,8360,8394,34,Lido,,220.05,220.05,-41.58,,,398.52,4,2014-04-20
H060 2014 Abril,53,2014,Abril,5329663,,,H060,CASAN,Florianópolis,Reitoria II,1,0,0,0,1,703,757,54,,,366.63,366.63,-69.3,,,663.96,4,2014-04-20
H061 2014 Abril,54,2014,Abril,2296870,2014-04-16,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1,0,1,0,2,1541,1817,276,Lido,,2130.86,2130.86,-402.73,,,3858.99,4,2014-04-20
H062 2014 Abril,55,2014,Abril,15023672,2014-04-24,F11C000741,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1,0,0,0,1,80,90,10,Médio,,44.16,,-4.17,,,39.99,4,2014-04-20
H072 2014 Abril,56,2014,Abril,2297167,,,H072,CASAN,Florianópolis,CCA 1,0,0,0,0,0,1696,1954,258,,,1861.73,,-175.93,,,1685.8,4,2014-04-20
H073 2014 Abril,57,2014,Abril,2297175,,,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,0,0,0,0,0,5452,5517,65,,,447.25,,-42.27,,,404.98,4,2014-04-20
H074 2014 Abril,58,2014,Abril,2297183,,,H074,CASAN,Florianópolis,CCA 2,0,0,0,0,0,7304,8365,1061,,,7746.83,,-732.07,,,7014.76,4,2014-04-20
H076 2014 Abril,59,2014,Abril,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",0,0,0,0,0,150,160,10,,,44.16,,-4.17,,,39.99,4,2014-04-20
H081 2014 Abril,60,2014,Abril,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,0,0,0,0,0,2041,2198,157,,,1121.51,1121.51,-194.07,,,2048.95,4,2014-04-20
H082 2014 Abril,61,2014,Abril,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,0,0,0,0,0,754,1073,319,,,2308.79,,-218.18,,,2090.61,4,2014-04-20
H083 2014 Abril,62,2014,Abril,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,0,0,0,0,0,543,546,10,,,44.16,44.16,-8.34,,,79.98,4,2014-04-20
H084 2014 Abril,63,2014,Abril,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1,0,0,0,1,1740,2086,346,,,2506.67,2506.67,-473.76,,,4539.58,4,2014-04-20
H085 2014 Abril,64,2014,Abril,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,0,0,0,0,0,141,147,10,,,44.16,,-4.17,,,39.99,4,2014-04-20
H086 2014 Abril,65,2014,Abril,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,0,0,0,0,0,24,25,10,,,44.16,,-4.17,,,39.99,4,2014-04-20
H087 2014 Abril,66,2014,Abril,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,0,0,0,0,0,4041,4079,38,,,249.37,,-23.56,,,225.81,4,2014-04-20
H088 2014 Abril,67,2014,Abril,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,0,0,0,0,0,22,22,10,,,44.16,44.16,-8.34,,,79.98,4,2014-04-20
H089 2014 Abril,68,2014,Abril,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1,0,0,0,1,1940,2433,493,,,3584.02,3584.02,-677.38,,,6490.66,4,2014-04-20
H090 2014 Abril,69,2014,Abril,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1,0,0,0,1,2169,2178,10,,,44.16,44.16,-8.34,,,79.98,4,2014-04-20
H106 2014 Abril,70,2014,Abril,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1,0,0,0,1,310,390,80,,,557.18,,-52.65,,,504.53,4,2014-04-20
