CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1265.0,1050.0,34.0,Lido,0.0,323.88,0.0,-30.62,0.0,0.0,293.26,4,2019-04-20
H002 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,5834.0,5570.0,86.0,Lido,0.0,841.92,0.0,-79.56,0.0,0.0,762.36,4,2019-04-20
H003 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,17800.0,15570.0,276.0,Lido,0.0,2934.24,0.0,-277.28,0.0,0.0,2656.96,4,2019-04-20
H004 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,2706.0,1802.0,250.0,Informado,0.0,2653.79,0.0,-250.78,0.0,0.0,2403.01,4,2019-04-20
H005 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,19716.0,19073.0,142.0,Informado,0.0,1488.84,0.0,-140.7,0.0,0.0,1348.14,4,2019-04-20
H006 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,7.0,1.0,10.0,Mínimo,0.0,65.0,0.0,-6.14,0.0,0.0,58.86,4,2019-04-20
H007 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,953.0,4214.0,10.0,Mínimo,0.0,65.0,0.0,-6.14,0.0,0.0,58.86,4,2019-04-20
H008 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,29687.0,23741.0,1130.0,Informado,0.0,12146.0,0.0,-1147.8,0.0,0.0,10998.2,4,2019-04-20
H009 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,36.0,6.0,10.0,Mínimo,0.0,65.0,0.0,-6.14,0.0,0.0,58.86,4,2019-04-20
H010 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1542.0,1246.0,40.0,Lido,0.0,388.6,0.0,-36.73,0.0,0.0,351.87,4,2019-04-20
H011 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,35520.0,32095.0,800.0,Lido,0.0,8586.42,0.0,-811.41,0.0,0.0,7775.01,4,2019-04-20
H014 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,619833.0,541250.0,9684.0,0,0.0,103923.97,103923.97,-19805.059999999998,17998.78,0.0,206041.66,4,2019-04-20
H015 2019 abril,Medidor faturado pela UFSC,2019.0,Abril,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,72.0,2034.0,46.0,Médio,0.0,453.32,453.32,-85.68,0.0,0.0,820.96,4,2019-04-20
