CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H025 2016 Novembro,21.0,2016.0,Novembro,2296900.0,2016-11-18,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1.0,0.0,0.0,0.0,1.0,4730.0,5077.0,347.0,Lido,,3341.35,3341.35,-645.71,,150.16,6187.15,11,2016-11-20
H026 2016 Novembro,22.0,2016.0,Novembro,9912770.0,2016-11-18,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,0.0,0.0,0.0,1.0,1993.0,2223.0,230.0,Informado,,2201.68,2201.68,-418.82,,28.51,4013.05,11,2016-11-20
H027 2016 Novembro,23.0,2016.0,Novembro,2296888.0,2016-11-18,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,0.0,0.0,0.0,1.0,9982.0,10906.0,924.0,Médio,,8961.79,8961.79,-1721.22,,290.31,16492.67,11,2016-11-20
H028 2016 Novembro,24.0,2016.0,Novembro,6205615.0,2016-11-22,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,63.0,73.0,10.0,Informado,,58.7,58.7,-11.31,,2.16,108.25,11,2016-11-20
H029 2016 Novembro,25.0,2016.0,Novembro,7297220.0,2016-11-11,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,1957.0,1959.0,10.0,Mínimo,,58.7,58.7,-11.31,,2.19,108.28,11,2016-11-20
H030 2016 Novembro,26.0,2016.0,Novembro,2296276.0,2016-11-22,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,12696.0,14136.0,1440.0,Lido,,11528.29,11528.29,-2221.21,,448.28,21283.65,11,2016-11-20
H032 2016 Novembro,27.0,2016.0,Novembro,2296659.0,2016-11-18,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,4501.0,331.0,392.0,Lido,,3779.69,3779.69,-731.53,,181.71,7009.56,11,2016-11-20
H033 2016 Novembro,28.0,2016.0,Novembro,2296667.0,2016-11-18,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,0.0,1.0,0.0,2.0,2542.0,2767.0,225.0,Lido,,2271.29,2271.29,-439.15,,104.53,4207.96,11,2016-11-20
H034 2016 Novembro,29.0,2016.0,Novembro,8416621.0,2016-11-18,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,0.0,0.0,0.0,1.0,2671.0,2864.0,193.0,Lido,,1841.27,1841.27,-356.23,,87.03,3413.34,11,2016-11-20
H035 2016 Novembro,30.0,2016.0,Novembro,2296845.0,2016-11-18,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,0.0,0.0,0.0,1.0,857.0,875.0,18.0,Lido,,136.63,136.63,-26.61,,8.25,254.9,11,2016-11-20
H037 2016 Novembro,31.0,2016.0,Novembro,6435548.0,2016-11-22,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,0.0,0.0,1.0,2.0,3526.0,3664.0,138.0,Informado,,1266.82,1266.82,-243.91,,47.46,2337.19,11,2016-11-20
H038 2016 Novembro,32.0,2016.0,Novembro,2296683.0,2016-11-18,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,0.0,0.0,0.0,1.0,3374.0,3687.0,313.0,Lido,,3010.16,3010.16,-580.77,,125.25,5564.8,11,2016-11-20
H040 2016 Novembro,33.0,2016.0,Novembro,2296691.0,2016-11-18,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,0.0,0.0,0.0,1.0,13612.0,13888.0,276.0,Lido,,2649.75,2649.75,-511.36,,111.69,4899.83,11,2016-11-20
H041 2016 Novembro,34.0,2016.0,Novembro,2296810.0,2016-11-18,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,0.0,1.0,0.0,2.0,6926.0,7241.0,315.0,Médio,,3261.02,3261.02,-628.6,,129.78,6023.22,11,2016-11-20
H042 2016 Novembro,35.0,2016.0,Novembro,2296802.0,2016-11-22,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,4267.0,4526.0,259.0,Informado,,2484.16,2484.16,-478.51,,95.18,4584.99,11,2016-11-20
H043 2016 Novembro,36.0,2016.0,Novembro,6816860.0,2016-11-18,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,0.0,0.0,0.0,1.0,727.0,732.0,10.0,Mínimo,,58.7,58.7,-11.31,,2.16,108.25,11,2016-11-20
H044 2016 Novembro,37.0,2016.0,Novembro,2296896.0,2016-11-18,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,0.0,0.0,0.0,1.0,2192.0,2530.0,338.0,Informado,,3253.68,3253.68,-627.54,,133.33,6013.15,11,2016-11-20
H045 2016 Novembro,38.0,2016.0,Novembro,2296772.0,2016-11-18,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,0.0,0.0,0.0,1.0,802.0,824.0,22.0,Médio,,175.59,175.59,-33.83,,6.75,324.1,11,2016-11-20
H046 2016 Novembro,39.0,2016.0,Novembro,2296780.0,2016-11-18,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1.0,0.0,0.0,0.0,1.0,810.0,917.0,107.0,Médio,,1003.56,1003.56,-193.82,,43.99,1857.29,11,2016-11-20
H047 2016 Novembro,40.0,2016.0,Novembro,2296837.0,2016-11-18,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1.0,0.0,0.0,0.0,1.0,22270.0,23442.0,1172.0,Lido,,11377.51,11377.51,-2202.19,,548.56,21101.39,11,2016-11-20
H048 2016 Novembro,41.0,2016.0,Novembro,2296764.0,2016-11-18,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,0.0,0.0,0.0,1.0,5393.0,5936.0,543.0,Médio,,5250.55,5250.55,-1013.3,,221.57,9709.37,11,2016-11-20
H049 2016 Novembro,42.0,2016.0,Novembro,9197478.0,2016-11-18,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,0.0,0.0,0.0,1.0,2057.0,2339.0,282.0,Médio,,2708.2,2708.2,-521.07,24.27,73.27,4992.87,11,2016-11-20
H050 2016 Novembro,43.0,2016.0,Novembro,2296748.0,2016-11-18,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,0.0,0.0,0.0,1.0,3888.0,4253.0,365.0,Médio,,3516.68,3516.68,-676.04,,120.49,6477.81,11,2016-11-20
H051 2016 Novembro,44.0,2016.0,Novembro,2296756.0,2016-11-19,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,0.0,5.0,0.0,6.0,433.0,438.0,60.0,Informado,,352.2,352.2,-67.78,,12.97,649.59,11,2016-11-20
H053 2016 Novembro,45.0,2016.0,Novembro,2296713.0,2016-11-19,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,0.0,0.0,0.0,1.0,28697.0,30721.0,2024.0,Lido,,19676.67,19676.67,-3796.09,,816.88,36374.13,11,2016-11-20
H054 2016 Novembro,46.0,2016.0,Novembro,6923020.0,2016-11-19,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,0.0,0.0,0.0,1.0,13343.0,13782.0,439.0,Lido,,4237.5,4237.5,-817.68,,177.74,7835.06,11,2016-11-20
H055 2016 Novembro,47.0,2016.0,Novembro,2296705.0,2016-11-18,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1.0,0.0,1.0,0.0,2.0,56254.0,59558.0,3304.0,Médio,,36131.05,,-3476.02,,652.37,33307.4,11,2016-11-20
H056 2016 Novembro,48.0,2016.0,Novembro,2296721.0,2016-11-18,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,0.0,1.0,0.0,2.0,7921.0,8549.0,628.0,Médio,,6703.08,6703.08,-1289.57,,240.13,12356.72,11,2016-11-20
H057 2016 Novembro,49.0,2016.0,Novembro,2297108.0,2016-11-18,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,0.0,0.0,0.0,1.0,2666.0,2719.0,53.0,Lido,,477.55,,-46.09,,10.13,441.59,11,2016-11-20
H058 2016 Novembro,50.0,2016.0,Novembro,9611070.0,2016-11-18,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1.0,0.0,0.0,0.0,1.0,21302.0,21450.0,148.0,Informado,,1402.93,1402.93,-271.97,,72.03,2605.92,11,2016-11-20
H059 2016 Novembro,51.0,2016.0,Novembro,2296675.0,2016-11-22,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,0.0,0.0,0.0,1.0,682.0,716.0,34.0,Informado,,292.48,292.48,-56.16,,9.45,538.25,11,2016-11-20
H060 2016 Novembro,52.0,2016.0,Novembro,5329663.0,2016-11-11,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,0.0,0.0,0.0,1.0,2082.0,2209.0,127.0,Médio,,1198.37,1198.37,-229.62,,33.13,2200.25,11,2016-11-20
H061 2016 Novembro,53.0,2016.0,Novembro,2296870.0,2016-11-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,0.0,1.0,0.0,2.0,8040.0,8110.0,70.0,Lido,,604.44,604.44,-116.17,,20.4,1113.11,11,2016-11-20
H062 2016 Novembro,54.0,2016.0,Novembro,15023672.0,2016-11-18,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,8530.0,8941.0,411.0,Lido,,3964.76,3964.76,-807.24,,612.69,7734.97,11,2016-11-20
H072 2016 Novembro,55.0,2016.0,Novembro,2297167.0,2016-11-18,B10C017343,H072,CASAN,Florianópolis,CCA 1,1.0,0.0,0.0,0.0,1.0,4132.0,5209.0,1077.0,Informado,,10452.13,,-995.34,,80.51,9537.3,11,2016-11-20
H073 2016 Novembro,56.0,2016.0,Novembro,2297175.0,2016-11-22,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,0.0,0.0,0.0,1.0,7990.0,8100.0,110.0,Lido,,1032.78,,-98.59,,10.62,944.81,11,2016-11-20
H074 2016 Novembro,57.0,2016.0,Novembro,2297183.0,2016-11-18,C11C010252,H074,CASAN,Florianópolis,CCA 2,1.0,0.0,0.0,0.0,1.0,8216.0,9503.0,1287.0,Lido,,12497.7,,-1198.89,,188.99,11487.8,11,2016-11-20
H076 2016 Novembro,58.0,2016.0,Novembro,2297361.0,2016-11-11,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1.0,0.0,0.0,0.0,1.0,1366.0,1394.0,28.0,Lido,,234.03,,-23.5,,14.49,225.02,11,2016-11-20
H081 2016 Novembro,59.0,2016.0,Novembro,2295652.0,2016-11-19,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1.0,0.0,0.0,0.0,1.0,2282.0,2360.0,78.0,Lido,,721.07,721.07,-139.52,,34.24,1336.86,11,2016-11-20
H082 2016 Novembro,60.0,2016.0,Novembro,5716594.0,2016-11-18,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1.0,0.0,0.0,0.0,1.0,7938.0,8241.0,303.0,Informado,,2912.75,,-288.83,,143.68,2767.6,11,2016-11-20
H083 2016 Novembro,61.0,2016.0,Novembro,6997937.0,2016-11-18,Y11C071117,H083,CASAN,Florianópolis,Casa da Arte,0.0,0.0,1.0,0.0,1.0,629.0,0.0,10.0,Mínimo,,58.7,58.7,-11.31,,2.16,108.25,11,2016-11-20
H084 2016 Novembro,62.0,2016.0,Novembro,9197419.0,2016-11-18,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,0.0,0.0,0.0,1.0,7161.0,7447.0,286.0,Lido,,2747.16,2747.16,-521.73,,26.61,4999.2,11,2016-11-20
H085 2016 Novembro,63.0,2016.0,Novembro,12791172.0,2016-11-11,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1.0,0.0,0.0,0.0,1.0,330.0,334.0,10.0,Mínimo,,58.7,,-5.65,,1.08,54.13,11,2016-11-20
H086 2016 Novembro,64.0,2016.0,Novembro,12799408.0,2016-11-11,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1.0,0.0,0.0,0.0,1.0,122.0,123.0,10.0,Mínimo,,58.7,,-5.65,,1.08,54.13,11,2016-11-20
H087 2016 Novembro,65.0,2016.0,Novembro,13018540.0,2016-11-14,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1.0,0.0,0.0,0.0,1.0,5185.0,5203.0,18.0,Lido,,136.63,,-13.68,,8.07,131.02,11,2016-11-20
H088 2016 Novembro,66.0,2016.0,Novembro,2294605.0,2016-11-18,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1.0,0.0,0.0,0.0,1.0,44.0,54.0,10.0,Médio,,58.7,58.7,-11.31,,2.16,108.25,11,2016-11-20
H089 2016 Novembro,67.0,2016.0,Novembro,2347660.0,2016-11-18,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,0.0,0.0,0.0,1.0,12418.0,12709.0,291.0,Lido,,2795.86,2795.86,-536.53,,85.88,5141.07,11,2016-11-20
H090 2016 Novembro,68.0,2016.0,Novembro,2347679.0,2016-11-18,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,0.0,0.0,0.0,1.0,189.0,214.0,25.0,Lido,,204.81,204.81,-39.37,,6.93,377.18,11,2016-11-20
H100 2016 Novembro,69.0,2016.0,Novembro,2134608.0,2016-11-18,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,0.0,0.0,0.0,1.0,2538.0,2634.0,96.0,Lido,,667.82,534.26,-116.12,,26.63,1112.59,11,2016-11-20
H101 2016 Novembro,70.0,2016.0,Novembro,2141582.0,2016-11-18,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,0.0,0.0,0.0,1.0,216.0,222.0,10.0,Mínimo,,46.04,36.83,-7.84,,,75.03,11,2016-11-20
H102 2016 Novembro,71.0,2016.0,Novembro,2278022.0,2016-11-18,A150001495,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,0.0,0.0,0.0,1.0,1481.0,1640.0,159.0,Lido,,1123.31,898.65,-194.61,,37.35,1864.7,11,2016-11-20
H104 2016 Novembro,72.0,2016.0,Novembro,7876009.0,2016-11-18,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,0.0,0.0,0.0,1.0,882.0,907.0,25.0,Lido,,154.49,123.59,-26.28,,,251.8,11,2016-11-20
H105 2016 Novembro,73.0,2016.0,Novembro,8686432.0,2016-11-18,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,1.0,0.0,0.0,0.0,1.0,130.0,130.0,10.0,Mínimo,,46.04,36.83,-7.97,,1.56,76.46,11,2016-11-20
H106 2016 Novembro,74.0,2016.0,Novembro,14948508.0,2016-11-17,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,0.0,0.0,0.0,1.0,1015.0,1050.0,35.0,Lido,,302.22,,-28.66,,1.08,274.64,11,2016-11-20
H107 2016 Novembro,75.0,2016.0,Novembro,2131650.0,2016-11-18,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1.0,0.0,0.0,0.0,1.0,71.0,80.0,10.0,Mínimo,,46.04,36.83,-7.97,,1.56,76.46,11,2016-11-20
H200 2016 Novembro,76.0,2016.0,Novembro,15431797.0,2016-11-17,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,0.0,0.0,0.0,1.0,2766.0,2836.0,70.0,Lido,,643.15,,-63.71,,31.09,610.53,11,2016-11-20
H300 2016 Novembro,77.0,2016.0,Novembro,196916.0,2016-11-29,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,0.0,0.0,0.0,1.0,140.0,215.0,75.0,Lido,,700.23,,,,,700.23,11,2016-11-20
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
H400 2016 Novembro,79.0,2016.0,Novembro,89548.0,2016-11-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,0.0,0.0,0.0,1.0,1731.0,1757.0,26.0,Informado,,110.58,,,50.21,,160.79,11,2016-11-20
H401 2016 Novembro,80.0,2016.0,Novembro,38988.0,2016-11-16,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2750 - Blumenau",1.0,0.0,0.0,0.0,1.0,1495.0,1575.0,80.0,Informado,,392.46,465.63,-45.08,67.18,23.73,903.92,11,2016-11-20
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,
