CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297094.0,Florianópolis - Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,1263.0,1289.0,26.0,LIDO,Sem ocorrência,393.25,393.25,-74.33,0.0,0.0,712.17,7,2024-07-20
H002 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297116.0,Florianópolis - Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,2908.0,2957.0,49.0,LIDO,Sem ocorrência,732.83,732.83,-138.51,0.0,0.0,1327.15,7,2024-07-20
H003 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297124.0,Florianópolis - Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,10053.0,10319.0,266.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,4686.85,4686.85,-885.82,0.0,0.0,8487.88,7,2024-07-20
H004 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297086.0,Florianópolis - Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,1815.0,1964.0,149.0,LIDO,Sem ocorrência,2593.72,2593.72,-490.21,0.0,0.0,4697.23,7,2024-07-20
H005 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297078.0,Florianópolis - Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,647.0,751.0,104.0,LIDO,Sem ocorrência,1788.67,1788.67,-338.05,0.0,0.0,3239.29,7,2024-07-20
H006 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,9185569.0,Florianópolis - Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,234.0,238.0,4.0,LIDO,Sem ocorrência,68.79,68.79,-13.0,0.0,0.0,124.58,7,2024-07-20
H007 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,9185550.0,Florianópolis - Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,6767.0,6839.0,72.0,LIDO,Sem ocorrência,1216.19,1216.19,-229.85,0.0,0.0,2202.53,7,2024-07-20
H008 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297159.0,Florianópolis - Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,2139.0,2459.0,320.0,LIDO,Sem ocorrência,5652.91,5652.91,-1068.4,0.0,0.0,10237.42,7,2024-07-20
H009 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297140.0,Florianópolis - Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,27.0,26.0,0.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,43.31,43.31,-8.19,0.0,0.0,78.43,7,2024-07-20
H010 2024 Julho,Medidor faturado pela UFSC,2024.0,Julho,2297132.0,Florianópolis - Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,2611.0,2658.0,47.0,LIDO,Alto Consumo,768.94,768.94,-145.34,0.0,0.0,1392.54,7,2024-07-20
