CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2014 Maio,1,2014,Maio,2297094,,A00S096899,H001,CASAN,Florianópolis,Almoxarifado,1,0,0,0,1,2546,2574,28,,,176.08,,-16.63,,,159.45,5,2014-05-20
H002 2014 Maio,2,2014,Maio,2297116,,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2,0,0,0,2,2794,2799,20,,,88.32,,-8.34,,,79.98,5,2014-05-20
H003 2014 Maio,3,2014,Maio,2297124,2014-05-20,F11C000559,H003,CASAN,Florianópolis,Biotério Central,1,0,0,0,1,3159,3472,313,Lido,,2264.82,,-214.02,,,2050.8,5,2014-05-20
H004 2014 Maio,4,2014,Maio,2297086,2014-05-20,A10C021011,H004,CASAN,Florianópolis,Almoxarifado Central,1,0,0,0,1,761,795,34,Lido,,220.05,,-20.79,,,199.26,5,2014-05-20
H005 2014 Maio,5,2014,Maio,2297078,,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1,0,0,0,1,1728,1927,199,,,1429.32,,-135.07,,,1294.25,5,2014-05-20
H006 2014 Maio,6,2014,Maio,9185569,,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1,0,0,0,1,1323,1388,65,,,447.25,,-42.27,,,404.98,5,2014-05-20
H007 2014 Maio,7,2014,Maio,9185550,2014-05-20,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1,0,0,0,1,1382,1406,24,Lido,,146.76,,-13.86,,,132.9,5,2014-05-20
H008 2014 Maio,8,2014,Maio,2297159,,B10C010670,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1,0,0,0,1,3608,4076,468,,,3400.8,,-321.38,,,3079.42,5,2014-05-20
H009 2014 Maio,9,2014,Maio,2297140,,,H009,CASAN,Florianópolis,Prefeitura Universitária,1,0,0,0,1,785,830,45,,,300.67,,-28.41,,,272.26,5,2014-05-20
H010 2014 Maio,10,2014,Maio,2297132,,,H010,CASAN,Florianópolis,ETUSC,1,0,0,0,1,1460,1479,19,,,110.12,,-10.41,,,99.71,5,2014-05-20
