CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H023 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296934.0,2018-04-18,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1,0,0,0,1,4874,5215.0,341.0,Lido,,3482.49,3482.49,-658.19,,,6306.79,4,2018-04-20
H024 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296926.0,2018-04-18,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1,0,1,0,2,270,277.0,20.0,Mínimo,,124.54,124.54,-23.54,,,225.54,4,2018-04-20
H025 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296900.0,2018-04-18,C11C001273,H025,CASAN,Florianópolis,CFM Bloco A,1,0,0,0,1,11967,12520.0,553.0,Médio,,5673.09,5673.09,-1072.22,,,10273.96,4,2018-04-20
H026 2018 Abril,Medidor faturado pela UFSC,2018,Abril,9912770.0,2018-04-18,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1,0,0,0,1,2422,2454.0,32.0,Médio,,289.6,289.6,-54.73,,,524.47,4,2018-04-20
H027 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296888.0,2018-04-18,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1,0,0,0,1,27862,29019.0,1157.0,Médio,,11914.22,11914.22,-2251.78,,,21576.66,4,2018-04-20
H028 2018 Abril,Medidor faturado pela UFSC,2018,Abril,6205615.0,2018-04-18,B10C017964,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1,0,0,0,1,101,111.0,10.0,Médio,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H029 2018 Abril,Medidor faturado pela UFSC,2018,Abril,7297220.0,2018-04-11,A08X051927,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1,0,0,0,1,1977,1981.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H030 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296276.0,2018-04-11,E11C000101,H030,CASAN,Florianópolis,Moradia Estudantil,0,30,0,0,30,28698,29626.0,928.0,Lido,,6675.6,6675.6,-1261.69,,,12089.51,4,2018-04-20
H032 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296659.0,2018-04-18,C11C001576,H032,CASAN,Florianópolis,Biblioteca Central,1,0,0,0,1,5724,6142.0,418.0,Lido,,4278.13,4278.13,-808.57,,,7747.69,4,2018-04-20
H033 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296667.0,2018-04-18,B10C014063,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1,0,1,0,2,5589,5796.0,207.0,Lido,,2199.4,2199.4,-415.68,,,3983.12,4,2018-04-20
H034 2018 Abril,Medidor faturado pela UFSC,2018,Abril,8416621.0,2018-04-18,B10C014069,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1,0,0,0,1,5776,5988.0,212.0,Lido,,2149.54,2149.54,-406.26,,,3892.82,4,2018-04-20
H035 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296845.0,2018-04-18,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1,0,0,0,1,1194,1221.0,27.0,Médio,,237.93,237.93,-44.97,,,430.89,4,2018-04-20
H037 2018 Abril,Medidor faturado pela UFSC,2018,Abril,6435548.0,2018-04-18,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1,0,0,1,2,5897,6011.0,114.0,Lido,,1095.84,1095.84,-207.12,,,1984.56,4,2018-04-20
H038 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296683.0,2018-04-18,B10C014806,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1,0,0,0,1,7718,7948.0,230.0,Lido,,2335.53,2335.53,-441.41,,,4229.65,4,2018-04-20
H040 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296691.0,2018-04-18,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1,0,0,0,1,21945,22438.0,493.0,Lido,,5053.11,5053.11,-955.04,,,9151.18,4,2018-04-20
H041 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296810.0,2018-04-18,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1,0,1,0,2,10576,10984.0,408.0,Lido,,4544.18,4544.18,-858.84,,,8229.52,4,2018-04-20
H042 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296802.0,2018-04-18,C11C001909,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1,0,0,0,1,7501,7645.0,144.0,Médio,,1446.89,1446.89,-273.46,,,2620.32,4,2018-04-20
H043 2018 Abril,Medidor faturado pela UFSC,2018,Abril,6816860.0,2018-04-18,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1,0,0,0,1,807,813.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H044 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296896.0,2018-04-24,C11C001908,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1,0,0,0,1,8510,8742.0,232.0,Lido,,2356.2,2356.2,-445.32,,,4267.08,4,2018-04-20
H045 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296772.0,2018-04-18,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1,0,0,0,1,967,974.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H046 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296780.0,2018-04-18,B10C017966,H046,CASAN,Florianópolis,Horto Botânico,1,0,0,0,1,2457,2593.0,136.0,Lido,,1364.23,1364.23,-257.83,,,2470.63,4,2018-04-20
H047 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296837.0,2018-04-18,C11C009598,H047,CASAN,Florianópolis,Creche UFSC,1,0,0,0,1,30047,366.0,535.0,Informado,,5487.1,5487.1,-1037.06,,,9937.14,4,2018-04-20
H048 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296764.0,2018-04-18,C11C001910,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1,0,0,0,1,14416,15044.0,628.0,Lido,,6448.06,6448.06,-1218.67,,,11677.45,4,2018-04-20
H049 2018 Abril,Medidor faturado pela UFSC,2018,Abril,9197478.0,2018-04-18,B10C019220,H049,CASAN,Florianópolis,Centro de Educação 1,1,0,0,0,1,7019,7351.0,332.0,Lido,,3389.5,3389.5,-640.61,,,6138.39,4,2018-04-20
H050 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296748.0,2018-04-18,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1,0,0,0,1,4553,4553.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H051 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296756.0,2018-04-18,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1,0,5,0,6,547,558.0,60.0,Mínimo,,373.62,373.62,-70.62,,,676.62,4,2018-04-20
H053 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296713.0,2018-04-18,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1,0,0,0,1,51316,52151.0,835.0,Lido,,8587.0,8587.0,-1622.94,,,15551.06,4,2018-04-20
H054 2018 Abril,Medidor faturado pela UFSC,2018,Abril,6923020.0,2018-04-18,B17C002561,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1,0,0,0,1,509,920.0,411.0,Lido,,4205.8,4205.8,-794.91,,,7616.69,4,2018-04-20
H055 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296705.0,2018-04-18,G15AA00021,H055,CASAN,Florianópolis,Centro de Desportos,1,0,1,0,2,117529,121742.0,4213.0,Médio,,48931.79,,-4624.06,,,44307.73,4,2018-04-20
H056 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296721.0,2018-04-18,E11C000742,H056,CASAN,Florianópolis,Restaurante Universitário 2,1,0,1,0,2,32783,34619.0,1836.0,Médio,,21202.66,21202.66,-4007.3,,,38398.02,4,2018-04-20
H057 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2297108.0,2018-04-19,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1,0,0,0,1,3236,3299.0,63.0,Lido,,609.92,,-57.64,,,552.28,4,2018-04-20
H058 2018 Abril,Medidor faturado pela UFSC,2018,Abril,9611070.0,2018-04-19,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1,0,0,0,1,28641,28846.0,205.0,Informado,,2077.21,2077.21,-392.58,,,3761.84,4,2018-04-20
H059 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296675.0,2018-04-18,A13C020930,H059,CASAN,Florianópolis,CTC 3,1,0,0,0,1,1137,1170.0,33.0,Lido,,299.93,299.93,-56.69,,,543.17,4,2018-04-20
H060 2018 Abril,Medidor faturado pela UFSC,2018,Abril,5329663.0,2018-04-10,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1,0,0,0,1,2643,2643.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H061 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2296870.0,2018-04-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1,0,1,0,2,9318,9415.0,97.0,Lido,,920.18,920.18,-173.91,,,1666.45,4,2018-04-20
H062 2018 Abril,Medidor faturado pela UFSC,2018,Abril,15023672.0,2018-04-18,C11C010415,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1,0,0,0,1,16559,17536.0,977.0,Informado,,10054.28,10054.28,-1900.27,,,18208.29,4,2018-04-20
H072 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2297167.0,2018-04-18,B10C017343,H072,CASAN,Florianópolis,CCA 1,1,0,0,0,1,10037,10428.0,391.0,Lido,,3999.14,,-377.91,,,3621.23,4,2018-04-20
H073 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2297175.0,2018-04-24,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1,0,0,0,1,9088,9139.0,51.0,Lido,,485.92,,-45.92,,,440.0,4,2018-04-20
H074 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2297183.0,2018-04-18,C11C010252,H074,CASAN,Florianópolis,CCA 2,1,0,0,0,1,26840,27903.0,1063.0,Lido,,10942.92,,-1034.11,,,9908.81,4,2018-04-20
H076 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2297361.0,2018-04-11,A10C001421,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",1,0,0,0,1,1526,1526.0,10.0,Mínimo,,62.27,,-5.88,,,56.39,4,2018-04-20
H081 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2295652.0,2018-04-19,A13C040670,H081,CASAN,Florianópolis,UFSC do MEC,1,0,0,0,1,2980,2993.0,10.0,Informado,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H082 2018 Abril,Medidor faturado pela UFSC,2018,Abril,5716594.0,2018-04-18,C11C010040,H082,CASAN,Florianópolis,CCA - Tapera,1,0,0,0,1,14138,14498.0,360.0,Lido,,3678.82,,-347.64,,,3331.18,4,2018-04-20
H083 2018 Abril,Medidor faturado pela UFSC,2018,Abril,6997937.0,2018-04-18,A16S368708,H083,CASAN,Florianópolis,Casa da Arte,0,0,1,0,1,59,61.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H084 2018 Abril,Medidor faturado pela UFSC,2018,Abril,9197419.0,2018-04-19,B11C024230,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1,0,0,0,1,11177,11467.0,290.0,Lido,,2955.51,2955.51,-558.59,,,5352.43,4,2018-04-20
H085 2018 Abril,Medidor faturado pela UFSC,2018,Abril,12791172.0,2018-04-19,Y11C048501,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,1,0,0,0,1,489,496.0,10.0,Lido,,62.27,,-5.88,,,56.39,4,2018-04-20
H086 2018 Abril,Medidor faturado pela UFSC,2018,Abril,12799408.0,2018-04-19,Y11C056745,H086,CASAN,Florianópolis,UFSC - Jurerê,1,0,0,0,1,172,186.0,14.0,Lido,,103.6,,-9.79,,,93.81,4,2018-04-20
H087 2018 Abril,Medidor faturado pela UFSC,2018,Abril,13018540.0,2018-04-12,A06S080329,H087,CASAN,Florianópolis,UFSC-Sambaqui,1,0,0,0,1,5753,5811.0,58.0,Lido,,558.25,,-52.76,,,505.49,4,2018-04-20
H088 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2294605.0,2018-04-18,Y11C073654,H088,CASAN,Florianópolis,Casa Vida e Saúde,1,0,0,0,1,53,53.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H089 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2347660.0,2018-04-19,B10C016433,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1,0,0,0,1,21370,70.0,190.0,Informado,,1922.21,1922.21,-363.29,,,3481.13,4,2018-04-20
H090 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2347679.0,2018-04-19,A15C030480,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1,0,0,0,1,393,399.0,10.0,Mínimo,,62.27,62.27,-11.78,,,112.76,4,2018-04-20
H106 2018 Abril,Medidor faturado pela UFSC,2018,Abril,14948508.0,2018-04-17,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1,0,0,0,1,1435,1450.0,15.0,Lido,,113.94,,-10.77,,,103.17,4,2018-04-20
H107 2018 Abril,Medidor faturado pela UFSC,2018,Abril,2131650.0,2018-04-19,A12G092144,H107,ÁGUAS DE JOINVILLE,Joinville,"R. João Colin, 2728",1,0,0,0,1,319,1236.0,168.0,Lido,,1247.57,998.06,-104.43,,,2141.2,4,2018-04-20
H130 2018 Abril,Medidor faturado pela UFSC,2018,Abril,,,,H130,,,,0,0,1,0,1,295,298.0,3.0,Lido,,33.3,33.3,0.0,0.0,0.0,66.6,4,2018-04-20
H131 2018 Abril,Medidor faturado pela UFSC,2018,Abril,,,,H131,,,,0,0,1,0,1,2555,2764.0,209.0,Lido,,2320.08,2320.08,0.0,0.0,0.0,4640.16,4,2018-04-20
H200 2018 Abril,Medidor faturado pela UFSC,2018,Abril,15431797.0,2018-04-16,B17C003784,H200,CASAN,Curitibanos,Curitibanos CEDUP,1,0,0,0,1,468,627.0,159.0,Lido,,1601.89,,-152.8,,14.98,1464.07,4,2018-04-20
H300 2018 Abril,Medidor faturado pela UFSC,2018,Abril,196916.0,2018-04-27,A15L279126,H300,SAMAE Araranguá,Araranguá,Mato Alto,1,0,0,0,1,888,944.0,56.0,Lido,,497.5,,,,,497.5,4,2018-04-20
H301 2018 Abril,Medidor faturado pela UFSC,2018,Abril,1040430.0,,1040430122016001,H301,SAMAE Araranguá,Araranguá,Mato Alto - Campo de Futebol,1,0,0,0,1,534,647.0,113.0,,,,,,,,,4,2018-04-20
H400 2018 Abril,Medidor faturado pela UFSC,2018,Abril,89548.0,2018-04-03,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1,0,0,0,1,2140,2154.0,14.0,Lido,,92.78,,,,,92.78,4,2018-04-20
H401 2018 Abril,Medidor faturado pela UFSC,2018,Abril,38988.0,2018-04-16,A12S141289,H401,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2746 - Blumenau",1,0,0,0,1,2939,3091.0,152.0,Lido,,850.74,982.82,-92.88,,,1740.68,4,2018-04-20
H402 2018 Abril,Medidor faturado pela UFSC,2018,Abril,55308.0,2018-04-16,Y17AA0025980,H402,SAMAE Blumenau,Blumenau,"R. João Pessoa, 2514 - Blumenau",1,0,0,0,1,13,78.0,65.0,,,347.88,401.75,,,,749.63,4,2018-04-20
H111 2018 Abril,Medidor faturado pela UFSC,2018,Abril,,,A15B040774,H111,Condomínio Perini,Joinville - Perini B. P.,Bloco O,0,0,1,0,1,0,31.66,31.66,Lido,,276.34431,,,,,276.34431,4,2018-04-20
H108 2018 Abril,Medidor faturado pela UFSC,2018,Abril,,,F17B900021,H108,Condomínio Perini,Joinville - Perini B. P.,R.U. Comum,0,0,1,0,1,0,0.0,0.0,Lido,,0.0,,,,,0.0,4,2018-04-20
H112 2018 Abril,Medidor faturado pela UFSC,2018,Abril,,,F17B900028,H112,Condomínio Perini,Joinville - Perini B. P.,Joinville - Perini B. P.,0,0,1,0,1,0,2.2,10.0,Lido,,87.285,,,,,87.285,4,2018-04-20
H113 2018 Abril,Medidor faturado pela UFSC,2018,Abril,,,C16UB020205,H113,Condomínio Perini,Joinville - Perini B. P.,Joinville - Perini B. P.,0,0,1,0,1,0,577.66,577.66,Lido,,5042.10531,4033.684248,,,,9075.789558,4,2018-04-20
