CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,588.0,603.0,15.0,LIDO,0,137.19,0.0,-12.97,0.0,0.0,124.22,6,2022-06-20
H002 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,1750.0,1788.0,38.0,LIDO/REVISÃO,0,374.3,0.0,-35.37,0.0,0.0,338.93,6,2022-06-20
H003 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,544.0,938.0,394.0,LIDO/REVISÃO,0,4870.9,0.0,-460.3,0.0,0.0,4410.6,6,2022-06-20
H004 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,424.0,441.0,17.0,LIDO,0,162.17,0.0,-15.32,0.0,0.0,146.85,6,2022-06-20
H005 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,1734.0,1869.0,135.0,LIDO,0,1635.99,0.0,-154.6,0.0,0.0,1481.39,6,2022-06-20
H006 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,LIDO,0,30.24,0.0,-2.86,0.0,0.0,27.38,6,2022-06-20
H007 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,4106.0,4374.0,268.0,LIDO/REVISÃO,0,3297.16,0.0,-311.57,0.0,0.0,2985.59,6,2022-06-20
H008 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,45928.0,47204.0,1276.0,LIDO/REVISÃO,0,15887.08,0.0,-1501.33,0.0,0.0,14385.75,6,2022-06-20
H009 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,106.0,109.0,3.0,MÉDIO,0,43.59,0.0,-4.12,0.0,0.0,39.47,6,2022-06-20
H010 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1817.0,1830.0,13.0,MÉDIO,0,112.21,0.0,-10.61,0.0,0.0,101.6,6,2022-06-20
H011 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,37717.0,37804.0,87.0,LIDO,0,1036.47,0.0,-97.94,0.0,0.0,938.53,6,2022-06-20
H014 2022 Junho,Medidor não faturado pela UFSC,2022.0,Junho,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,51023.0,57174.0,6151.0,0,0,74999.61,74999.61,-14174.919999999998,0.0,0.0,135824.3,6,2022-06-20
H015 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,27.0,99.0,72.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,849.12,849.12,-160.49,0.0,0.0,1537.75,6,2022-06-20
H017 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,10418.0,10918.0,500.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,6194.84,6194.84,-1170.82,0.0,0.0,11218.86,6,2022-06-20
H018 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,4291.0,4324.0,33.0,LIDO,0,362.01,362.01,-68.42,0.0,0.0,655.6,6,2022-06-20
H019 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,7251.0,7389.0,138.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,1684.48,1684.48,-318.37,0.0,0.0,3050.59,6,2022-06-20
H020 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,10268.0,10542.0,274.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,3372.1,3372.1,-637.33,0.0,0.0,6106.87,6,2022-06-20
H021 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,5333.0,5367.0,34.0,MÉDIO,0,324.34,324.34,-648.68,0.0,0.0,0.0,6,2022-06-20
H023 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,13479.0,13606.0,127.0,LIDO,0,1536.07,1536.07,-3072.14,0.0,0.0,0.0,6,2022-06-20
H024 2022 Junho,Medidor faturado pela UFSC,2022.0,Junho,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,24.0,24.0,0.0,LIDO,HIDRÔMETRO PARADO.,60.48,60.48,-11.44,0.0,0.0,109.52,6,2022-06-20
