CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H011 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,36527.0,36588.0,61.0,LIDO,0,694.07,0.0,-65.59,0.0,0.0,628.48,1,2021-01-20
H014 2021 Janeiro,Medidor não faturado pela UFSC,2021.0,Janeiro,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,710431.0,716663.0,6232.0,LIDO,0,74151.33,74151.33,-14014.61,0.0,0.0,134288.05,1,2021-01-20
H015 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,358.0,376.0,18.0,MÉDIO,0,170.33,170.33,-32.19,0.0,0.0,308.47,1,2021-01-20
H017 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,7651.0,7686.0,35.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,377.39,377.39,-71.33,0.0,0.0,683.45,1,2021-01-20
H018 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,3399.0,3437.0,38.0,MÉDIO,0,413.93,413.93,-78.24,0.0,0.0,749.62,1,2021-01-20
H019 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,6000.0,6064.0,64.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,681.7,681.7,-128.83,0.0,0.0,1234.57,1,2021-01-20
H020 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,9841.0,9852.0,11.0,MÉDIO,0,85.07,85.07,-16.08,0.0,0.0,154.06,1,2021-01-20
H021 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,5316.0,5416.0,100.0,MÉDIO,0,1120.18,1120.18,-211.71,0.0,0.0,2028.65,1,2021-01-20
H023 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,11347.0,11463.0,116.0,MÉDIO,0,1363.97,1363.97,-257.79,0.0,0.0,2470.15,1,2021-01-20
H024 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,30.0,40.0,10.0,MÉDIO,0,102.38,102.38,-19.35,0.0,0.0,185.41,1,2021-01-20
H025 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,17894.0,18204.0,310.0,MÉDIO,0,3726.89,3726.89,-704.38,0.0,0.0,6749.4,1,2021-01-20
H026 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,1611.0,1664.0,53.0,MÉDIO,0,596.63,596.63,-112.77,0.0,0.0,1080.49,1,2021-01-20
H027 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,16701186.0,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1.0,0.0,0.0,0.0,1.0,52333.0,52577.0,244.0,MÉDIO,0,2923.01,2923.01,-552.45,0.0,0.0,5293.57,1,2021-01-20
H028 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,6205615.0,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,18.0,18.0,0.0,LIDO,0,29.49,29.49,-5.57,0.0,0.0,53.41,1,2021-01-20
H029 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,7297220.0,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,2100.0,2103.0,3.0,LIDO,0,42.51,42.51,-8.03,0.0,0.0,76.99,1,2021-01-20
H030 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296276.0,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,19799.0,19811.0,12.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,908.22,908.22,-171.65,0.0,0.0,1644.79,1,2021-01-20
H032 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296659.0,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,14312.0,14398.0,86.0,LIDO,0,998.57,998.57,-188.72,0.0,0.0,1808.42,1,2021-01-20
H033 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296667.0,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1.0,0.0,1.0,0.0,2.0,1424.0,1454.0,30.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,267.58,267.58,-50.57,0.0,0.0,484.59,1,2021-01-20
H034 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,8416621.0,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1.0,0.0,0.0,0.0,1.0,11952.0,12190.0,238.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,2849.93,2849.93,-538.64,0.0,0.0,5161.22,1,2021-01-20
H035 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296845.0,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1.0,0.0,0.0,0.0,1.0,229.0,230.0,1.0,LIDO,0,33.83,33.83,-6.4,0.0,0.0,61.26,1,2021-01-20
H037 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,6435548.0,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1.0,0.0,0.0,1.0,2.0,12.0,32.0,20.0,LIDO,0,145.78,145.78,-27.56,0.0,0.0,264.0,1,2021-01-20
H038 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296683.0,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1.0,0.0,0.0,0.0,1.0,5163.0,5265.0,102.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1193.45,1193.45,-225.56,0.0,0.0,2161.34,1,2021-01-20
H040 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296691.0,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1.0,0.0,0.0,0.0,1.0,37753.0,37837.0,84.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,974.21,974.21,-184.11,0.0,0.0,1764.31,1,2021-01-20
H041 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296810.0,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1.0,0.0,1.0,0.0,2.0,13346.0,13346.0,0.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,58.98,58.98,-11.15,0.0,0.0,106.81,1,2021-01-20
H042 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296802.0,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,9288.0,9314.0,26.0,MÉDIO,0,267.77,267.77,-50.62,0.0,0.0,484.92,1,2021-01-20
H043 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,6816860.0,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LIDO,0,29.49,29.49,-5.57,0.0,0.0,53.41,1,2021-01-20
H044 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296896.0,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1.0,0.0,0.0,0.0,1.0,4245.0,4293.0,48.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,535.73,535.73,-101.24,0.0,0.0,970.22,1,2021-01-20
H045 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296772.0,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1.0,0.0,0.0,0.0,1.0,1297.0,1298.0,1.0,LIDO,0,33.83,33.83,-6.4,0.0,0.0,61.26,1,2021-01-20
H046 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296780.0,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1.0,0.0,0.0,0.0,1.0,251.0,709.0,458.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,5529.53,5529.53,-1045.07,0.0,0.0,10013.99,1,2021-01-20
H047 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296837.0,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,"NDI, MArquE, APUFSC, Escoteiro e Horta",1.0,0.0,0.0,0.0,1.0,8450.0,8457.0,7.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,59.87,59.87,-11.32,0.0,0.0,108.42,1,2021-01-20
H048 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296764.0,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1.0,0.0,0.0,0.0,1.0,27690.0,27706.0,16.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,145.97,145.97,-27.59,0.0,0.0,264.35,1,2021-01-20
H049 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,9197478.0,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1.0,0.0,0.0,0.0,1.0,2957.0,2965.0,8.0,LIDO,0,64.21,64.21,-11.373,0.0,0.0,116.3,1,2021-01-20
H050 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296748.0,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1.0,0.0,0.0,0.0,1.0,2544.0,2551.0,7.0,LIDO,0,59.87,59.87,-11.319999999999999,0.0,0.0,108.42,1,2021-01-20
H051 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296756.0,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1.0,0.0,4.0,0.0,5.0,6.0,15.0,9.0,LIDO,0,186.51,186.51,-35.24,0.0,0.0,337.78,1,2021-01-20
H053 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296713.0,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1.0,0.0,0.0,0.0,1.0,12744.0,12821.0,77.0,LIDO/REVISÃO,0,888.95,888.95,-168.02,0.0,0.0,1609.88,1,2021-01-20
H054 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,6923020.0,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1.0,0.0,0.0,0.0,1.0,9759.0,9765.0,6.0,LIDO,0,55.53,55.53,-10.49,0.0,0.0,100.57,1,2021-01-20
H055 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296705.0,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1.0,0.0,1.0,0.0,2.0,6627.0,7369.0,742.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,9947.68,9947.68,-1880.11,0.0,0.0,18015.25,1,2021-01-20
H056 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296721.0,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,"Restaurante Universitário 2 e entorno: LABIME, LCME, Aloj. E. Indígena, RU Adm, RU03, RU09",1.0,0.0,1.0,0.0,2.0,74017.0,74446.0,429.0,MÉDIO,0,5643.93,5643.93,-1066.71,0.0,0.0,10221.15,1,2021-01-20
H057 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2297108.0,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1.0,0.0,0.0,0.0,1.0,704.0,728.0,24.0,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,243.41,0.0,-22.99,0.0,0.0,220.42,1,2021-01-20
H058 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,9611070.0,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,3269.0,3373.0,104.0,LIDO,0,1217.81,1217.81,-230.17,0.0,0.0,2205.45,1,2021-01-20
H059 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296675.0,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1.0,0.0,0.0,0.0,1.0,5.0,9.0,4.0,LIDO,0,46.85,46.85,-8.86,0.0,0.0,84.84,1,2021-01-20
H060 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,5329663.0,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1.0,0.0,0.0,0.0,1.0,2949.0,2976.0,27.0,LIDO,CONFIRMACAO LEITURA,279.95,279.95,-52.92,0.0,0.0,506.98,1,2021-01-20
H061 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2296870.0,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1.0,0.0,1.0,0.0,2.0,1151.0,1184.0,33.0,LIDO,0,304.12,304.12,-57.48,0.0,0.0,550.76,1,2021-01-20
H062 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,15023672.0,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1.0,0.0,0.0,0.0,1.0,11751.0,11991.0,240.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,2874.29,2874.29,-543.25,0.0,0.0,5205.33,1,2021-01-20
H066 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,17091764.0,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1.0,0.0,0.0,0.0,1.0,3489.0,3498.0,9.0,LIDO/REVISÃO,0,68.55,0.0,-6.49,0.0,0.0,62.06,1,2021-01-20
H072 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2297167.0,Florianópolis - CCA,B10C017343,H072,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 1,1.0,0.0,0.0,0.0,1.0,180.0,219.0,39.0,LIDO,0,426.11,0.0,-40.26,0.0,0.0,385.85,1,2021-01-20
H073 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2297175.0,Florianópolis - CCA,A05S578217,H073,CASAN,Florianópolis - Outros,CCA - Itacorubi - AQUOS (ex-NEPAQ) Serv. Caminho do Porto,1.0,0.0,0.0,0.0,1.0,740.0,803.0,63.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,718.43,0.0,-67.88,0.0,0.0,650.55,1,2021-01-20
H074 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2297183.0,Florianópolis - CCA,C11C010252,H074,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 2,1.0,0.0,0.0,0.0,1.0,20694.0,21769.0,1075.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,13044.59,0.0,-1232.72,0.0,0.0,11811.87,1,2021-01-20
H076 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2297361.0,Florianópolis - CCA,A10C001421,H076,CASAN,Florianópolis - Outros,"CCA - Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1.0,0.0,0.0,0.0,1.0,206.0,359.0,153.0,LIDO/REVISÃO,0,1814.63,0.0,-171.49,0.0,0.0,1643.14,1,2021-01-20
H081 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2295652.0,Florianópolis - Outros,B17C002628,H081,CASAN,Florianópolis - Outros,SEAD - TV UFSC - Rua Presidente Coutinho,1.0,0.0,0.0,0.0,1.0,4876.0,4940.0,64.0,LIDO,0,730.61,730.61,-138.09,0.0,0.0,1323.13,1,2021-01-20
H082 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,5716594.0,Florianópolis - CCA,C11C010040,H082,CASAN,Florianópolis - Outros,CCA - Tapera - Fazenda Experimental da Ressacada,1.0,0.0,0.0,0.0,1.0,13257.0,13672.0,415.0,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,5005.79,0.0,-473.05,0.0,0.0,4532.74,1,2021-01-20
H083 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,6997937.0,Florianópolis - Outros,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,1.0,0.0,0.0,0.0,1.0,252.0,256.0,4.0,LIDO,0,46.85,46.85,-8.86,0.0,0.0,84.84,1,2021-01-20
H084 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,9197419.0,Florianópolis - CCA,B11C024230,H084,CASAN,Florianópolis - Outros,CCA - Barra da Lagoa - EMEB-AQI - LMM Área de produção,1.0,0.0,0.0,0.0,1.0,1307.0,1462.0,155.0,LIDO,0,1838.99,1838.99,-347.57,0.0,0.0,3330.41,1,2021-01-20
H085 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,12791172.0,Florianópolis - Outros,Y11C048501,H085,CASAN,Florianópolis - Outros,SECARTE - Praia do Forte - Fortaleza de São José da Ponta Grossa,1.0,0.0,0.0,0.0,1.0,824.0,836.0,12.0,LIDO,0,97.25,0.0,-9.19,0.0,0.0,88.06,1,2021-01-20
H086 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,12799408.0,Florianópolis - Outros,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1.0,0.0,0.0,0.0,1.0,244.0,251.0,7.0,LIDO,0,59.87,0.0,-5.66,0.0,0.0,54.21,1,2021-01-20
H087 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,13018540.0,Florianópolis - Outros,A06S080329,H087,CASAN,Florianópolis - Outros,CCA - Sambaqui - LMM-AQI,1.0,0.0,0.0,0.0,1.0,586.0,625.0,39.0,MÉDIO,0,426.11,0.0,-40.26,0.0,0.0,385.85,1,2021-01-20
H088 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2294605.0,Florianópolis - Outros,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1.0,0.0,0.0,0.0,1.0,89.0,89.0,0.0,LIDO,0,29.49,29.49,-5.57,0.0,0.0,53.41,1,2021-01-20
H089 2021 Janeiro,Medidor faturado pela UFSC,2021.0,Janeiro,2347660.0,Florianópolis - CCA,B17C007633,H089,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LAPOM, LAPMAR, LCM, LCA",1.0,0.0,0.0,0.0,1.0,2038.0,2163.0,125.0,LIDO,0,1473.59,1473.59,-278.51,0.0,0.0,2668.67,1,2021-01-20
