CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H029 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,7297220.0,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,2067.0,2071.0,4.0,LIDO,CONFIRMACAO LEITURA,46.85,46.85,-8.86,0.0,0.0,84.84,4,2020-04-20
H030 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296276.0,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,18035.0,18719.0,684.0,LIDO,CONFIRMACAO LEITURA,4970.94,4970.94,-939.51,0.0,0.0,9002.37,4,2020-04-20
H032 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296659.0,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,13632.0,13703.0,71.0,INFORMADO,CONFIRMACAO LEITURA,815.87,815.87,-154.2,0.0,0.0,1477.54,4,2020-04-20
H033 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296667.0,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1.0,0.0,1.0,0.0,2.0,1340.0,1344.0,4.0,INFORMADO,CONFIRMACAO LEITURA,76.34,76.34,-14.43,0.0,0.0,138.25,4,2020-04-20
H034 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,8416621.0,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1.0,0.0,0.0,0.0,1.0,11243.0,11269.0,26.0,INFORMADO,CONFIRMACAO LEITURA,267.77,267.77,-50.62,0.0,0.0,484.92,4,2020-04-20
H035 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296845.0,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1.0,0.0,0.0,0.0,1.0,218.0,231.0,13.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",109.43,109.43,-20.69,0.0,0.0,198.17,4,2020-04-20
H037 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,6435548.0,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1.0,0.0,0.0,1.0,2.0,8607.0,8715.0,108.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1217.62,1217.62,-230.13,0.0,0.0,2205.11,4,2020-04-20
H038 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296683.0,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1.0,0.0,0.0,0.0,1.0,3760.0,4374.0,614.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",7429.61,7429.61,-1404.19,0.0,0.0,13455.03,4,2020-04-20
H040 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296691.0,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1.0,0.0,0.0,0.0,1.0,37310.0,37661.0,351.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",4226.27,4226.27,-798.77,0.0,0.0,7653.77,4,2020-04-20
H041 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296810.0,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1.0,0.0,1.0,0.0,2.0,13330.0,13422.0,92.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1022.74,1022.74,-193.29,0.0,0.0,1852.19,4,2020-04-20
H042 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296802.0,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,9479.0,9514.0,35.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",377.39,377.39,-71.33,0.0,0.0,683.45,4,2020-04-20
H043 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,6816860.0,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1.0,0.0,0.0,0.0,1.0,899.0,909.0,10.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",72.89,72.89,-13.78,0.0,0.0,132.0,4,2020-04-20
H044 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296896.0,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1.0,0.0,0.0,0.0,1.0,3909.0,3945.0,36.0,INFORMADO,CONFIRMACAO LEITURA,389.57,389.57,-73.62,0.0,0.0,705.52,4,2020-04-20
H045 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296772.0,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1.0,0.0,0.0,0.0,1.0,1295.0,1316.0,21.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",206.87,206.87,-39.1,0.0,0.0,374.64,4,2020-04-20
H046 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296780.0,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1.0,0.0,0.0,0.0,1.0,5868.0,6026.0,158.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1875.53,1875.53,-354.47,0.0,0.0,3396.59,4,2020-04-20
H047 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296837.0,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,"NDI, MArquE, APUFSC, Escoteiro e Horta",1.0,0.0,0.0,0.0,1.0,8329.0,8354.0,25.0,INFORMADO,CONFIRMACAO LEITURA,255.59,255.59,-48.31,0.0,0.0,462.87,4,2020-04-20
H048 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296764.0,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1.0,0.0,0.0,0.0,1.0,27468.0,27699.0,231.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2764.67,2764.67,-522.52,0.0,0.0,5006.82,4,2020-04-20
H049 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,9197478.0,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1.0,0.0,0.0,0.0,1.0,2506.0,2731.0,225.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2691.59,2691.59,-508.71,0.0,0.0,4874.47,4,2020-04-20
H050 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296748.0,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1.0,0.0,0.0,0.0,1.0,1496.0,1697.0,201.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2399.27,2399.27,-453.47,0.0,0.0,4345.07,4,2020-04-20
H051 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296756.0,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1.0,0.0,4.0,0.0,5.0,1160.0,1164.0,4.0,INFORMADO,CONFIRMACAO LEITURA,164.81,164.81,-31.15,0.0,0.0,298.47,4,2020-04-20
H053 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296713.0,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1.0,0.0,0.0,0.0,1.0,11499.0,11682.0,183.0,INFORMADO,CONFIRMACAO LEITURA,2180.03,2180.03,-412.02,0.0,0.0,3948.04,4,2020-04-20
H054 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,6923020.0,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1.0,0.0,0.0,0.0,1.0,9707.0,9824.0,117.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",1376.15,1376.15,-260.09,0.0,0.0,2492.21,4,2020-04-20
H055 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296705.0,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1.0,0.0,1.0,0.0,2.0,2085.0,2500.0,415.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",5451.43,5451.43,-1030.33,0.0,0.0,9872.53,4,2020-04-20
H056 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296721.0,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,"Restaurante Universitário 2 e entorno: LABIME, LCME, Aloj. E. Indígena, RU Adm, RU03, RU09",1.0,0.0,1.0,0.0,2.0,69800.0,70973.0,1173.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",15873.93,15873.93,-3000.18,0.0,0.0,28747.68,4,2020-04-20
H057 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2297108.0,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1.0,0.0,0.0,0.0,1.0,253.0,294.0,41.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,450.47,0.0,-42.56,0.0,0.0,407.91,4,2020-04-20
H058 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,9611070.0,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,1913.0,2017.0,104.0,LIDO,Faturas vencidas há mais de 30 dias estarão sujeitas ao registro nos Órgãos de Proteção ao Crédito.,1217.81,1217.81,-230.17,0.0,0.0,2205.45,4,2020-04-20
H059 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296675.0,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1.0,0.0,0.0,0.0,1.0,1744.0,1760.0,16.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",145.97,145.97,-27.59,0.0,0.0,264.35,4,2020-04-20
H060 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,5329663.0,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1.0,0.0,0.0,0.0,1.0,2484.0,2656.0,172.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2046.05,2046.05,-386.7,0.0,0.0,3705.4,4,2020-04-20
H061 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,2296870.0,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1.0,0.0,1.0,0.0,2.0,889.0,901.0,12.0,INFORMADO,CONFIRMACAO LEITURA,111.06,111.06,-20.98,0.0,0.0,201.14,4,2020-04-20
H062 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,15023672.0,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1.0,0.0,0.0,0.0,1.0,10647.0,10745.0,98.0,INFORMADO,CONFIRMACAO LEITURA,1144.73,1144.73,-216.34,0.0,0.0,2073.12,4,2020-04-20
H066 2020 Abril,Medidor faturado pela UFSC,2020.0,Abril,17091764.0,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1.0,0.0,0.0,0.0,1.0,1304.0,1485.0,181.0,MÉDIO,"FATURA EMITIDA PELA MÉDIA, ELIMINE A ANORMALIDADE CONSTRUINDO O ABRIGO PADRÃO NA TESTADA DO IMÓVEL. DÚVIDAS LIGUE: 0800 6430195
OU ACESSE www.casan.com.br",2155.67,0.0,-203.71,0.0,0.0,1951.96,4,2020-04-20
