CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H051 2014 Junho,44,2014,Junho,2296756,2014-06-18,A10C021613,H051,CASAN,Florianópolis,Centro de Convivência,1,0,5,0,6,2936,3088,152,Lido,,939.22,939.22,-177.51,,,1700.93,6,2014-06-20
H052 2014 Junho,45,2014,Junho,2296730,2014-06-18,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,0,0,1,0,1,16381,16934,553,Médio,,4974.57,4974.57,-940.19,,,9008.95,6,2014-06-20
H053 2014 Junho,46,2014,Junho,2296713,2014-06-18,C11C001080,H053,CASAN,Florianópolis,Centro de Eventos,1,0,0,0,1,19294,19765,471,Lido,,3422.78,3422.78,-646.92,,,6198.64,6,2014-06-20
H054 2014 Junho,47,2014,Junho,6923020,2014-06-18,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1,0,0,0,1,3039,3334,295,Lido,,2132.9,2132.9,-403.12,,,3862.68,6,2014-06-20
H055 2014 Junho,48,2014,Junho,2296705,2014-06-18,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1,0,1,0,2,8031,7526,4004,Informado,,32976.52,,-3116.29,,,29860.23,6,2014-06-20
H056 2014 Junho,49,2014,Junho,2296721,2014-06-18,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1,0,1,0,2,3133,3570,437,Lido,,3462.99,3462.99,-654.51,,,6271.47,6,2014-06-20
H057 2014 Junho,50,2014,Junho,2297108,2014-06-18,A95L322012,H057,CASAN,Florianópolis,Setor da Hidráulica,1,0,0,0,1,1997,2009,12,Lido,,58.82,,-5.55,,,53.27,6,2014-06-20
H058 2014 Junho,51,2014,Junho,9611070,2014-06-18,C11C005856,H058,CASAN,Florianópolis,CCB MIP 2,1,0,0,0,1,9255,9824,569,Lido,,4141.01,4141.01,-782.65,,,7499.37,6,2014-06-20
H059 2014 Junho,52,2014,Junho,2296675,2014-06-18,C09B271069,H059,CASAN,Florianópolis,CTC 3,1,0,0,0,1,8418,8562,144,Lido,,1026.23,1026.23,-193.95,,,1858.51,6,2014-06-20
H060 2014 Junho,53,2014,Junho,5329663,,,H060,CASAN,Florianópolis,Reitoria II,1,0,0,0,1,800,847,47,,,315.33,315.33,-59.6,,,571.06,6,2014-06-20
H061 2014 Junho,54,2014,Junho,2296870,2014-06-18,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1,0,1,0,2,2128,2471,343,Lido,,2685.23,2685.23,-507.5,,,4862.96,6,2014-06-20
H062 2014 Junho,55,2014,Junho,15023672,2014-06-18,F11C000741,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1,0,0,0,1,3798,4049,251,Lido,,1810.42,,-171.08,,,1639.34,6,2014-06-20
H072 2014 Junho,56,2014,Junho,2297167,,,H072,CASAN,Florianópolis,CCA 1,0,0,0,0,0,2139,2385,246,,,1773.78,,-167.62,,,1606.16,6,2014-06-20
H073 2014 Junho,57,2014,Junho,2297175,,,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,0,0,0,0,0,5597,5737,140,,,996.92,,-94.21,,,902.71,6,2014-06-20
H074 2014 Junho,58,2014,Junho,2297183,,,H074,CASAN,Florianópolis,CCA 2,0,0,0,0,0,9510,10641,1131,,,8259.86,,-780.56,,,7479.3,6,2014-06-20
H076 2014 Junho,59,2014,Junho,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",0,0,0,0,0,159,160,10,,,44.16,,-4.17,,,39.99,6,2014-06-20
H081 2014 Junho,60,2014,Junho,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,0,0,0,0,0,89,168,79,,,549.85,549.85,-103.93,,,995.77,6,2014-06-20
H082 2014 Junho,61,2014,Junho,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,0,0,0,0,0,1293,1645,352,,,2550.64,,-241.04,,,2309.6,6,2014-06-20
H083 2014 Junho,62,2014,Junho,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,0,0,0,0,0,548,554,10,,,44.16,44.16,-8.34,,,79.98,6,2014-06-20
H084 2014 Junho,63,2014,Junho,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1,0,0,0,1,2323,2593,270,,,1949.67,1949.67,-368.49,,,3530.85,6,2014-06-20
H085 2014 Junho,64,2014,Junho,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,0,0,0,0,0,155,155,10,,,44.16,,-4.17,,,39.99,6,2014-06-20
H086 2014 Junho,65,2014,Junho,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,0,0,0,0,0,25,25,10,,,44.16,,-4.17,,,39.99,6,2014-06-20
H087 2014 Junho,66,2014,Junho,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,0,0,0,0,0,4126,4167,41,,,271.35,,-25.63,,,245.72,6,2014-06-20
H088 2014 Junho,67,2014,Junho,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,0,0,0,0,0,23,23,10,,,44.16,44.16,-8.34,,,79.98,6,2014-06-20
H089 2014 Junho,68,2014,Junho,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1,0,0,0,1,2944,3303,359,,,2601.95,2601.95,-491.78,,,4712.12,6,2014-06-20
H090 2014 Junho,69,2014,Junho,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1,0,0,0,1,2183,2194,11,,,51.49,51.49,-9.73,,,93.25,6,2014-06-20
H106 2014 Junho,70,2014,Junho,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1,0,0,0,1,436,502,66,,,454.58,,-42.96,,,411.62,6,2014-06-20
