CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H011 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,36588.0,36724.0,136.0,LIDO,ALTO CONSUMO,1607.57,0.0,-151.92,0.0,0.0,1455.65,2,2021-02-20
H014 2021 Fevereiro,Medidor não faturado pela UFSC,2021.0,Fevereiro,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,6.0,1.0,58.0,716663.0,722465.0,5802.0,0,0,68774.24,68774.25,-12998.329999999998,0.0,0.0,124550.16,2,2021-02-20
H015 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,376.0,367.0,0.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,29.49,29.49,-5.57,0.0,0.0,53.41,2,2021-02-20
H017 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,0.0,0.0,1.0,7686.0,7749.0,63.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,718.43,718.43,-135.79,0.0,0.0,1301.07,2,2021-02-20
H018 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,3437.0,3472.0,35.0,MÉDIO,0,377.39,377.39,-71.33,0.0,0.0,683.45,2,2021-02-20
H019 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,0.0,2.0,6064.0,6109.0,45.0,MÉDIO,0,450.28,450.28,-85.11,0.0,0.0,815.45,2,2021-02-20
H020 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,9852.0,9856.0,4.0,MÉDIO,0,46.85,46.85,-8.86,0.0,0.0,84.84,2,2021-02-20
H021 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,5416.0,5508.0,92.0,MÉDIO,0,1022.74,1022.74,-193.29,0.0,0.0,1852.19,2,2021-02-20
H023 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,0.0,0.0,1.0,11463.0,11379.0,70.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,803.69,803.69,-151.89,0.0,0.0,1455.49,2,2021-02-20
H024 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,1.0,0.0,2.0,40.0,9.0,0.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,58.98,58.98,-11.15,0.0,0.0,106.81,2,2021-02-20
H025 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,18204.0,18566.0,362.0,MÉDIO,0,4360.25,4360.25,-824.09,0.0,0.0,7896.41,2,2021-02-20
H026 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,1664.0,1703.0,39.0,MÉDIO,0,426.11,426.11,-80.54,0.0,0.0,771.68,2,2021-02-20
H027 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,16701186.0,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1.0,0.0,0.0,0.0,1.0,52509.0,52712.0,203.0,LIDO,FATURA REVISADA,2423.63,2423.63,-1957.97,0.0,0.0,2889.29,2,2021-02-20
H028 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,6205615.0,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,18.0,20.0,2.0,MÉDIO,0,38.17,38.17,-7.21,0.0,0.0,69.13,2,2021-02-20
H029 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,7297220.0,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,2103.0,2105.0,2.0,LIDO,OK,38.17,38.17,-7.21,0.0,0.0,69.13,2,2021-02-20
H030 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296276.0,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,19811.0,19859.0,48.0,LIDO/REVISÃO,ALTO CONSUMO,978.78,978.78,-184.99,0.0,0.0,1772.57,2,2021-02-20
H032 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296659.0,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,14398.0,14477.0,79.0,MÉDIO,0,913.31,913.31,-172.62,0.0,0.0,1654.0,2,2021-02-20
H033 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296667.0,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1.0,0.0,1.0,0.0,2.0,1454.0,1469.0,15.0,MÉDIO,0,124.08,124.08,-23.44,0.0,0.0,224.72,2,2021-02-20
H034 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,8416621.0,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1.0,0.0,0.0,0.0,1.0,12190.0,12314.0,124.0,MÉDIO,0,1461.41,1461.41,-276.21,0.0,0.0,2646.61,2,2021-02-20
H035 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296845.0,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1.0,0.0,0.0,0.0,1.0,230.0,231.0,1.0,MÉDIO,0,33.83,33.83,-6.4,0.0,0.0,61.26,2,2021-02-20
H037 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,6435548.0,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1.0,0.0,0.0,1.0,2.0,32.0,50.0,18.0,MÉDIO,0,137.1,137.1,-25.91,0.0,0.0,248.29,2,2021-02-20
H038 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296683.0,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1.0,0.0,0.0,0.0,1.0,5265.0,5425.0,160.0,MÉDIO,0,1899.89,1899.89,-359.08,0.0,0.0,3440.7,2,2021-02-20
H040 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296691.0,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1.0,0.0,0.0,0.0,1.0,37837.0,37972.0,135.0,LIDO/REVISÃO,ALTO CONSUMO,1595.39,1595.39,-301.53,0.0,0.0,2889.25,2,2021-02-20
H041 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296810.0,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1.0,0.0,1.0,0.0,2.0,13346.0,13346.0,0.0,MÉDIO,0,58.98,58.98,-11.15,0.0,0.0,106.81,2,2021-02-20
H042 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296802.0,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,9314.0,9337.0,23.0,MÉDIO,0,231.23,231.23,-43.7,0.0,0.0,418.76,2,2021-02-20
H043 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,6816860.0,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MÉDIO,0,29.49,29.49,-5.57,0.0,0.0,53.41,2,2021-02-20
H044 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296896.0,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1.0,0.0,0.0,0.0,1.0,4293.0,4331.0,38.0,MÉDIO,0,413.93,413.93,-78.24,0.0,0.0,749.62,2,2021-02-20
H045 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296772.0,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1.0,0.0,0.0,0.0,1.0,1298.0,1298.0,0.0,MÉDIO,0,29.49,29.49,-5.57,0.0,0.0,53.41,2,2021-02-20
H046 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296780.0,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1.0,0.0,0.0,0.0,1.0,709.0,951.0,242.0,MÉDIO,0,2898.65,2898.65,-547.84,0.0,0.0,5249.46,2,2021-02-20
H047 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296837.0,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,"NDI, MArquE, APUFSC, Escoteiro e Horta",1.0,0.0,0.0,0.0,1.0,8457.0,8463.0,6.0,MÉDIO,0,55.53,55.53,-10.49,0.0,0.0,100.57,2,2021-02-20
H048 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296764.0,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1.0,0.0,0.0,0.0,1.0,27706.0,27743.0,37.0,MÉDIO,0,401.75,401.75,-75.94,0.0,0.0,727.56,2,2021-02-20
H049 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,9197478.0,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1.0,0.0,0.0,0.0,1.0,2965.0,3003.0,38.0,MÉDIO,0,413.93,413.93,-78.24,0.0,0.0,749.62,2,2021-02-20
H050 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296748.0,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1.0,0.0,0.0,0.0,1.0,2551.0,2556.0,5.0,MÉDIO,0,51.19,51.19,-9.67,0.0,0.0,92.71,2,2021-02-20
H051 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296756.0,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,1.0,0.0,4.0,0.0,5.0,15.0,39.0,24.0,MÉDIO,0,251.61,251.61,-47.55,0.0,0.0,455.67,2,2021-02-20
H053 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296713.0,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1.0,0.0,0.0,0.0,1.0,12821.0,12891.0,70.0,MÉDIO,0,803.69,803.69,-151.89,0.0,0.0,1455.49,2,2021-02-20
H054 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,6923020.0,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1.0,0.0,0.0,0.0,1.0,9765.0,9770.0,5.0,MÉDIO,0,51.19,51.19,-9.67,0.0,0.0,92.71,2,2021-02-20
H055 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296705.0,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1.0,0.0,1.0,0.0,2.0,7369.0,7807.0,438.0,MÉDIO,0,5767.68,5767.68,-1090.09,0.0,0.0,10445.27,2,2021-02-20
H056 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296721.0,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,"Restaurante Universitário 2 e entorno: LABIME, LCME, Aloj. E. Indígena, RU Adm, RU03, RU09",1.0,0.0,1.0,0.0,2.0,73677.0,74057.0,380.0,LIDO,CONFIRMAÇÃO DE LEITURA,4970.18,4970.18,-9940.36,0.0,0.0,0.0,2,2021-02-20
H057 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2297108.0,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1.0,0.0,0.0,0.0,1.0,728.0,740.0,12.0,LIDO,OK,97.25,0.0,-9.19,0.0,0.0,88.06,2,2021-02-20
H058 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,9611070.0,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,3373.0,3798.0,425.0,LIDO/REVISÃO,ALTO CONSUMO,5127.59,5127.59,-969.12,0.0,0.0,9286.06,2,2021-02-20
H059 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296675.0,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1.0,0.0,0.0,0.0,1.0,9.0,24.0,15.0,MÉDIO,0,133.79,133.79,-25.29,0.0,0.0,242.29,2,2021-02-20
H060 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,5329663.0,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1.0,0.0,0.0,0.0,1.0,2976.0,3008.0,32.0,MÉDIO,0,340.85,340.85,-64.42,0.0,0.0,617.28,2,2021-02-20
H061 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2296870.0,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1.0,0.0,1.0,0.0,2.0,1184.0,1219.0,35.0,MÉDIO,0,328.48,328.48,-62.08,0.0,0.0,594.88,2,2021-02-20
H062 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,15023672.0,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1.0,0.0,0.0,0.0,1.0,11991.0,12161.0,170.0,MÉDIO,0,2021.69,2021.69,-382.09,0.0,0.0,3661.29,2,2021-02-20
H066 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,17091764.0,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1.0,0.0,0.0,0.0,1.0,3498.0,3502.0,4.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,46.85,0.0,-4.43,0.0,0.0,42.42,2,2021-02-20
H072 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2297167.0,Florianópolis - CCA,B10C017343,H072,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 1,1.0,0.0,0.0,0.0,1.0,219.0,321.0,102.0,LIDO,ALTO CONSUMO,1193.45,0.0,-112.78,0.0,0.0,1080.67,2,2021-02-20
H073 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2297175.0,Florianópolis - CCA,A05S578217,H073,CASAN,Florianópolis - Outros,CCA - Itacorubi - AQUOS (ex-NEPAQ) Serv. Caminho do Porto,1.0,0.0,0.0,0.0,1.0,803.0,940.0,137.0,LIDO/REVISÃO,ALTO CONSUMO,1619.75,0.0,-153.07,0.0,0.0,1466.68,2,2021-02-20
H074 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2297183.0,Florianópolis - CCA,C11C010252,H074,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 2,1.0,0.0,0.0,0.0,1.0,21769.0,22595.0,826.0,LIDO,OK,10011.77,0.0,-946.11,0.0,0.0,9065.66,2,2021-02-20
H076 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2297361.0,Florianópolis - CCA,A10C001421,H076,CASAN,Florianópolis - Outros,"CCA - Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1.0,0.0,0.0,0.0,1.0,359.0,395.0,36.0,MÉDIO,0,389.57,0.0,-36.82,0.0,0.0,352.75,2,2021-02-20
H081 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2295652.0,Florianópolis - Outros,B17C002628,H081,CASAN,Florianópolis - Outros,SEAD - TV UFSC - Rua Presidente Coutinho,1.0,0.0,0.0,0.0,1.0,4940.0,4971.0,31.0,MÉDIO,HIDRÔMETRO RETIRADO,328.67,328.67,-62.11,0.0,0.0,595.23,2,2021-02-20
H082 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,5716594.0,Florianópolis - CCA,C11C010040,H082,CASAN,Florianópolis - Outros,CCA - Tapera - Fazenda Experimental da Ressacada,1.0,0.0,0.0,0.0,1.0,13672.0,14344.0,672.0,LIDO/REVISÃO,ALTO CONSUMO,8136.05,0.0,-768.85,0.0,0.0,7367.2,2,2021-02-20
H083 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,6997937.0,Florianópolis - Outros,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,1.0,0.0,0.0,0.0,1.0,256.0,259.0,3.0,LIDO,OK,42.51,42.51,-8.03,0.0,0.0,76.99,2,2021-02-20
H084 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,9197419.0,Florianópolis - CCA,B11C024230,H084,CASAN,Florianópolis - Outros,CCA - Barra da Lagoa - EMEB-AQI - LMM Área de produção,1.0,0.0,0.0,0.0,1.0,1462.0,1710.0,248.0,LIDO,ALTO CONSUMO,2971.73,2971.73,-561.65,0.0,0.0,5381.81,2,2021-02-20
H085 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,12791172.0,Florianópolis - Outros,Y11C048501,H085,CASAN,Florianópolis - Outros,SECARTE - Praia do Forte - Fortaleza de São José da Ponta Grossa,1.0,0.0,0.0,0.0,1.0,836.0,865.0,29.0,LIDO,ALTO CONSUMO,304.31,0.0,-28.76,0.0,0.0,275.55,2,2021-02-20
H086 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,12799408.0,Florianópolis - Outros,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1.0,0.0,0.0,0.0,1.0,251.0,253.0,2.0,LIDO,OK,38.17,0.0,-3.61,0.0,0.0,34.56,2,2021-02-20
H087 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,13018540.0,Florianópolis - Outros,A06S080329,H087,CASAN,Florianópolis - Outros,CCA - Sambaqui - LMM-AQI,1.0,0.0,0.0,0.0,1.0,625.0,664.0,39.0,MÉDIO,0,426.11,0.0,-40.26,0.0,0.0,385.85,2,2021-02-20
H088 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2294605.0,Florianópolis - Outros,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1.0,0.0,0.0,0.0,1.0,89.0,90.0,1.0,LIDO,OK,33.83,33.83,-6.4,0.0,0.0,61.26,2,2021-02-20
H089 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2347660.0,Florianópolis - CCA,B17C007633,H089,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LAPOM, LAPMAR, LCM, LCA",1.0,0.0,0.0,0.0,1.0,2163.0,2353.0,190.0,LIDO,OK,2265.29,2265.29,-428.15,0.0,0.0,4102.43,2,2021-02-20
H090 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,2347679.0,Florianópolis - CCA,A15C030480,H090,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LMM - Guarita, convivência, oficina e escritórios",1.0,0.0,0.0,0.0,1.0,130.0,138.0,8.0,LIDO,OK,64.21,64.21,-12.12,0.0,0.0,116.3,2,2021-02-20
H106 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,14948508.0,Araquari,B11C061116,H106,CASAN,Araquari,CCA - Araquari - Barra do Sul - Fazenda UFSC/Yakult - Lab. de Camarões Marinhos,1.0,0.0,0.0,0.0,1.0,2540.0,2601.0,61.0,LIDO,ALTO CONSUMO,694.07,0.0,-65.59,0.0,0.0,628.48,2,2021-02-20
H111 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,0.0,Joinville - Perini,C16UB020205,H111,Condomínio Perini,Joinville,Joinville - Perini - Bloco U parcial (Ala colaboradores terc.) - Detalhamento: RU LAV,1.0,0.0,0.0,0.0,1.0,2037.0,2049.0,12.0,0,0,98.28,78.62,0.0,0.0,0.0,176.9,2,2021-02-20
H108 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,0.0,Joinville - Perini,A15B040774,H108,Condomínio Perini,Joinville,Joinville - Perini - Bloco L1 (Laboratórios) - Detalhamento: O - O1,1.0,0.0,0.0,0.0,1.0,1447.0,1521.0,74.0,0,0,606.06,484.85,0.0,0.0,0.0,1090.91,2,2021-02-20
H112 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,0.0,Joinville - Perini,,H112,Condomínio Perini,Joinville,Joinville - Perini - Bloco C (Restaurante Universitário) - Detalhamento: U - RU,1.0,0.0,0.0,0.0,1.0,2909.0,2909.0,0.0,0,0,81.9,65.52,0.0,0.0,0.0,147.42000000000002,2,2021-02-20
H113 2021 Fevereiro,Medidor faturado pela UFSC,2021.0,Fevereiro,0.0,Joinville - Perini,,H113,Condomínio Perini,Joinville,"Joinville - Perini - Bloco U (Central - Salas de aulas, adm, auditório) - Detalhamento U - U",1.0,0.0,0.0,0.0,1.0,289.0,295.0,6.0,0,0,81.9,65.52,0.0,0.0,0.0,147.42000000000002,2,2021-02-20
