CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H001 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297094.0,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1.0,0.0,0.0,0.0,1.0,153.0,160.0,7.0,MÉDIO,0,61.39,0.0,-5.8,0.0,0.0,55.59,11,2021-11-20
H002 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297116.0,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1.0,0.0,1.0,0.0,2.0,699.0,759.0,60.0,MÉDIO,0,649.08,0.0,-61.34,0.0,0.0,587.74,11,2021-11-20
H003 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297124.0,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1.0,0.0,0.0,0.0,1.0,24201.0,24333.0,132.0,MÉDIO,VIDRO DO HIDRÔMETRO SUADO,1598.52,0.0,-151.07,0.0,0.0,1447.45,11,2021-11-20
H004 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297086.0,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1.0,0.0,0.0,0.0,1.0,131.0,136.0,5.0,LIDO/REVISÃO,CONFIRMAÇÃO DE LEITURA,52.49,0.0,-4.95,0.0,0.0,47.54,11,2021-11-20
H005 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297078.0,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1.0,0.0,0.0,0.0,1.0,747.0,843.0,96.0,LIDO,OK,1148.88,0.0,-108.58,0.0,0.0,1040.3,11,2021-11-20
H006 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,9185569.0,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,MÉDIO,0,30.24,0.0,-2.86,0.0,0.0,27.38,11,2021-11-20
H007 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,9185550.0,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1.0,0.0,0.0,0.0,1.0,3848.0,3906.0,58.0,MÉDIO,0,674.26,0.0,-63.71,0.0,0.0,610.55,11,2021-11-20
H008 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297159.0,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1.0,0.0,0.0,0.0,1.0,39183.0,39742.0,559.0,MÉDIO,0,6931.75,0.0,-655.05,0.0,0.0,6276.7,11,2021-11-20
H009 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297140.0,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1.0,0.0,0.0,0.0,1.0,84.0,86.0,2.0,MÉDIO,0,39.14,0.0,-3.69,0.0,0.0,35.45,11,2021-11-20
H010 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,2297132.0,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1.0,0.0,0.0,0.0,1.0,1732.0,1736.0,4.0,MÉDIO,0,48.04,0.0,-4.54,0.0,0.0,43.5,11,2021-11-20
H011 2021 Novembro,Medidor faturado pela UFSC,2021.0,Novembro,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,37259.0,37306.0,47.0,MÉDIO,0,536.87,0.0,-50.74,0.0,0.0,486.13,11,2021-11-20
