,1,2,3,4,5,6,7,8,9,10,11,12
0,decreasing,no trend,no trend,no trend,no trend,no trend,no trend,no trend,decreasing,decreasing,decreasing,no trend
1,True,False,False,False,False,False,False,False,True,True,True,False
2,0.016393316888809073,0.11475673431864908,0.14986074751304912,0.08647112777407262,0.08647112777407262,0.14986074751304912,0.14986074751304912,0.14986074751304912,0.023642218909198487,0.04296014602842502,0.012731364269923606,0.06170669002831275
3,-2.400039184633096,-1.5771686070446058,-1.4400235107798574,-1.714313703309354,-1.714313703309354,-1.4400235107798574,-1.4400235107798574,-1.4400235107798574,-2.2628940883683475,-2.0240972548199596,-2.4911966213168735,-1.868397465987655
4,-0.5454545454545454,-0.36363636363636365,-0.3333333333333333,-0.3939393939393939,-0.3939393939393939,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5151515151515151,-0.4909090909090909,-0.6,-0.45454545454545453
5,-36.0,-24.0,-22.0,-26.0,-26.0,-22.0,-22.0,-22.0,-34.0,-27.0,-33.0,-25.0
6,212.66666666666666,212.66666666666666,212.66666666666666,212.66666666666666,212.66666666666666,212.66666666666666,212.66666666666666,212.66666666666666,212.66666666666666,165.0,165.0,165.0
7,-1739.3875,-1330.5545238095237,-1285.6718750000002,-1510.4355555555558,-1534.2850793650791,-884.62075,-1399.8788571428572,-1169.5833333333335,-1418.1274107142858,-1531.2,-1873.596666666667,-1306.111111111111
8,36123.13125,33491.344880952376,36711.6953125,37471.08555555556,41854.50293650793,37697.414125,37803.773714285715,35979.31333333333,41455.970758928575,38175.0,44000.98333333334,38409.555555555555
